event_id,timestamp,user_id,username,command,device,privilege_used
CMD009407,2026-06-16 08:23:00,U1023,richard.wright	,ipconfig,WKSTN-U1023	,USER
CMD001023,2026-06-15 16:26:00,U1003,kenneth.clark29,  ipconfig ,WKSTN-U1003,USER
CMD006660,2026-06-15 16:01:00,U1017,emily.hernandez34,df -h,WKSTN-U1017,USER
CMD010748,2026-06-16 07:44:00,U1026,elizabeth.gonzalez,top,WKSTN-U1026,USER
CMD023710,2026-06-16 08:06:00,U1058,jennifer.ramirez18,whoami,WKSTN-U1058,USER
CMD008467,2026-06-15 15:49:00,U1021,jessica.walker,cd project/,WKSTN-U1021,USER
CMD037909,2026-06-15 17:07:00,U1092,steven.thomas,git status,WKSTN-U1092,USER
CMD032545,2026-06-15 16:55:00,U1080,joseph.jackson91,clear	,WKSTN-U1080,USER
CMD034320,2026-06-16 07:41:00,U1084,joshua.taylor,git status,WKSTN-U1084,USER
CMD037452,2026-06-15 16:23:00,U1091,linda.robinson,df -h,WKSTN-U1091,USER
CMD006659,2026-06-15 15:49:00,U1017,emily.hernandez34,df -h,WKSTN-U1017,USER
CMD008469,2026-06-15 17:53:00,U1021,jessica.walker,cat readme.txt,WKSTN-U1021,USER
CMD011646,2026-06-15 17:38:00,U1028,john.hill,dir,WKSTN-U1028,USER
CMD032564,2026-06-16 07:11:00,U1080,joseph.jackson91,git pull,WKSTN-U1080,USER
CMD008466,2026-06-15 16:55:00,U1021,jessica.walker,cat readme.txt,WKSTN-U1021	,USER
CMD019326,2026-06-15 15:51:00,U1047,sandra.lewis,systeminfo,WKSTN-U1047,USER
CMD033398,2026-06-15 16:22:00,U1082,karen.hill96,clear,  WKSTN-U1082 ,USER
CMD011182,2026-06-15 16:22:00,U1027,patricia.brown75,cd project/,WKSTN-U1027,USER
CMD032975,2026-06-15 17:16:00,U1081,margaret.davis,top,WKSTN-U1081,USER
CMD034321,2026-06-16 07:28:00,U1084,joshua.taylor,dir,,USER
CMD012513,2026-06-15 16:50:00,U1030,betty.rodriguez86,whoami,WKSTN-U1030,USER
CMD037451,2026-06-15 16:08:00,U1091,linda.robinson,,WKSTN-U1091,
CMD016516,2026-06-15 17:42:00,U1040,matthew.martin,ls -la,WKSTN-U1040,USER
CMD034776,2026-06-16 10:57:00,U1085,barbara.walker67,ping 10.0.0.5,WKSTN-U1085,USER
CMD032566,2026-06-16 08:31:00,U1080,joseph.jackson91,cat readme.txt,WKSTN-U1080,USER
CMD035653,2026-06-16 10:38:00,U1087,charles.sanchez,ls -la,WKSTN-U1087,USER
CMD008490,2026-06-16 09:59:00,U1021,jessica.walker,cd project/,WKSTN-U1021,USER
CMD009852,2026-06-16 08:26:00,U1024,emily.miller,top,WKSTN-U1024,USER
CMD038364,2026-06-16 10:47:00,U1093,sarah.clark44,df -h,WKSTN-U1093,USER
CMD004140,2026-06-16 08:46:00,U1011,donna.ramirez75,top,WKSTN-U1011,USER
CMD037931,2026-06-16 10:39:00,U1092,steven.thomas,cat readme.txt,WKSTN-U1092,USER
CMD011668,2026-06-16 10:52:00,U1028,john.hill,git status,  WKSTN-U1028 ,USER
CMD012089,2026-06-16 09:51:00,U1029,michelle.garcia54,git pull,WKSTN-U1029,USER
CMD036142,2026-06-16 09:56:00,U1088,andrew.smith85,cd project/,WKSTN-U1088,USER
CMD010301,2026-06-16 09:02:00,U1025,betty.brown22,cat readme.txt,WKSTN-U1025,USER
CMD034777,2026-06-16 08:47:00,U1085,barbara.walker67,cat readme.txt,WKSTN-U1085,USER
CMD007601,2026-06-16 08:51:00,U1019,donna.anderson,clear,WKSTN-U1019,USER
CMD012532,2026-06-16 11:00:00,U1030,betty.rodriguez86,systeminfo,WKSTN-U1030,USER
CMD038805,2026-06-16 11:16:00,U1094,elizabeth.lewis69,git pull,WKSTN-U1094,USER
CMD038806,2026-06-16 08:41:00,U1094,elizabeth.lewis69,df -h,WKSTN-U1094,USER
CMD009849,2026-06-16 09:54:00,U1024,emily.miller,df -h,,USER
CMD038804,2026-06-16 10:03:00,U1094,elizabeth.lewis69,git pull,WKSTN-U1094	,USER
CMD038366,2026-06-16 10:35:00,U1093,sarah.clark44,ping 10.0.0.5,WKSTN-U1093,USER
CMD035224,2026-06-16 10:03:00,U1086,steven.thompson53,ls -la,WKSTN-U1086,USER
CMD032997,2026-06-16 10:51:00,U1081,margaret.davis,top,WKSTN-U1081,USER
CMD036143,2026-06-16 09:55:00,U1088,andrew.smith85,ipconfig,WKSTN-U1088	,USER
CMD033864,2026-06-16 09:23:00,U1083,sarah.allen70,dir,WKSTN-U1083,USER
CMD040043,2026-06-16 10:00:00,U1097,mark.martinez10,cd project/,WKSTN-U1097,USER
CMD035222,2026-06-16 11:57:00,U1086,steven.thompson53,ls -la,WKSTN-U1086,USER
CMD007150,2026-06-16 12:02:00,U1018,betty.white57,whoami,,USER
CMD037471,2026-06-16 12:34:00,U1091,linda.robinson,,WKSTN-U1091,USER
CMD032139,2026-06-16 11:36:00,U1079,emily.jones,ls -la,WKSTN-U1079,USER
CMD024511,2026-06-16 11:59:00,U1060,matthew.anderson,df -h,WKSTN-U1060,USER
CMD037932,2026-06-16 11:46:00,U1092,steven.thomas,git status,WKSTN-U1092,USER
CMD037470,2026-06-16 12:46:00,U1091,linda.robinson,cat readme.txt,WKSTN-U1091,USER
CMD024512,2026-06-16 11:33:00,U1060,matthew.anderson,git status,WKSTN-U1060,USER
CMD036574,2026-06-16 12:33:00,U1089,paul.brown27,df -h,WKSTN-U1089,USER
CMD012533,2026-06-16 13:07:00,U1030,betty.rodriguez86,cat readme.txt,WKSTN-U1030,USER
CMD010747,2026-06-16 11:54:00,U1026,elizabeth.gonzalez,ls -la,WKSTN-U1026,USER
CMD001043,2026-06-16 11:52:00,U1003,kenneth.clark29,git pull,WKSTN-U1003,USER
CMD007151,2026-06-16 11:54:00,U1018,betty.white57,ipconfig,WKSTN-U1018,USER
CMD008958,2026-06-16 11:18:00,U1022,sandra.brown,ls -la,WKSTN-U1022,USER
CMD034778,2026-06-16 11:24:00,U1085,barbara.walker67,clear,WKSTN-U1085,USER
CMD040044,2026-06-16 11:53:00,U1097,mark.martinez10,git status,WKSTN-U1097,USER
CMD035654,2026-06-16 12:03:00,U1087,charles.sanchez,df -h,WKSTN-U1087,USER
CMD024513,2026-06-16 11:20:00,U1060,matthew.anderson,ping 10.0.0.5,WKSTN-U1060,USER
CMD034319,2026-06-16 11:16:00,U1084,joshua.taylor,ipconfig,WKSTN-U1084,USER
CMD034318,2026-06-16 12:44:00,U1084,joshua.taylor,cd project/,WKSTN-U1084,USER
CMD001044,2026-06-16 11:56:00,U1003,kenneth.clark29,clear,WKSTN-U1003,USER
CMD009850,2026-06-16 12:30:00,U1024,emily.miller,,WKSTN-U1024,USER
CMD007602,2026-06-16 12:46:00,U1019,donna.anderson,ipconfig,,USER
CMD006203,2026-06-16 11:31:00,U1016,,systeminfo,WKSTN-U1016,USER
CMD037042,2026-06-16 11:36:00,U1090,mary.hill,cat readme.txt,  WKSTN-U1090 ,USER
CMD009406,2026-06-16 13:52:00,U1023,richard.wright,ping 10.0.0.5	,WKSTN-U1023,USER
CMD036141,2026-06-16 13:27:00,U1088,andrew.smith85,clear,WKSTN-U1088,USER
CMD008050,2026-06-16 14:44:00,U1020,andrew.thomas36,whoami,WKSTN-U1020,USER
CMD006681,2026-06-16 13:32:00,U1017,emily.hernandez34,git status,WKSTN-U1017,USER
CMD032563,2026-06-16 13:47:00,U1080,joseph.jackson91,ipconfig,WKSTN-U1080,USER
CMD032138,2026-06-16 13:46:00,U1079,emily.jones,dir,WKSTN-U1079,USER
CMD009851,2026-06-16 14:02:00,U1024,emily.miller,ls -la,WKSTN-U1024,USER
CMD010749,2026-06-16 14:11:00,U1026,elizabeth.gonzalez,dir,WKSTN-U1026,USER
CMD038365,2026-06-16 14:21:00,U1093,sarah.clark44,cd project/,WKSTN-U1093,USER
CMD032565,2026-06-16 14:58:00,U1080,joseph.jackson91	,whoami,WKSTN-U1080,USER
CMD037933,2026-06-16 14:55:00,U1092,steven.thomas,ls -la,WKSTN-U1092,USER
CMD034775,2026-06-16 15:33:00,U1085,barbara.walker67,clear,WKSTN-U1085,USER
CMD006202,2026-06-16 15:05:00,U1016,patricia.thomas,whoami,WKSTN-U1016,USER
CMD008488,2026-06-16 13:08:00,U1021,jessica.walker,ls -la,WKSTN-U1021,USER
CMD006682,2026-06-16 13:49:00,U1017,emily.hernandez34,whoami,WKSTN-U1017,USER
CMD037472,2026-06-16 13:32:00,U1091,linda.robinson,top,WKSTN-U1091,USER
CMD008049,2026-06-16 15:14:00,U1020,andrew.thomas36,cat readme.txt,WKSTN-U1020,USER
CMD004141,2026-06-16 13:48:00,U1011,donna.ramirez75,whoami,WKSTN-U1011,USER
CMD035223,2026-06-16 14:44:00,U1086,steven.thompson53,dir,WKSTN-U1086,USER
CMD033414,2026-06-16 13:48:00,U1082,karen.hill96,git pull,,USER
CMD033416,2026-06-16 13:39:00,U1082,karen.hill96,cat readme.txt,  WKSTN-U1082 ,USER
CMD036575,2026-06-16 14:56:00,U1089,paul.brown27,git pull,WKSTN-U1089,USER
CMD010750,2026-06-16 14:20:00,U1026,elizabeth.gonzalez,systeminfo,WKSTN-U1026,USER
CMD012091,2026-06-16 13:39:00,U1029,michelle.garcia54,cd project/,WKSTN-U1029,USER
CMD037930,2026-06-16 14:04:00,U1092,steven.thomas,git status,WKSTN-U1092,USER
CMD021715,2026-06-17 09:01:00,U1053,john.jackson31,ls -la,WKSTN-U1053,USER
CMD040812,2026-06-16 16:48:00,U1099,joseph.garcia,clear,WKSTN-U1099,USER
CMD012534,2026-06-16 15:42:00,U1030,betty.rodriguez86,git status,WKSTN-U1030,USER
CMD012092,2026-06-16 17:50:00,U1029,michelle.garcia54,ipconfig,WKSTN-U1029,USER
CMD006201,2026-06-16 16:01:00,U1016,patricia.thomas,git pull,WKSTN-U1016,USER
CMD001042,2026-06-16 17:20:00,U1003,kenneth.clark29,  systeminfo ,WKSTN-U1003,USER
CMD018956,2026-06-17 09:15:00,U1046,michelle.torres39,,WKSTN-U1046,USER
CMD040045,2026-06-16 16:09:00,U1097,mark.martinez10,ls -la,WKSTN-U1097,USER
CMD037043,2026-06-16 16:25:00,U1090,mary.hill,cd project/,WKSTN-U1090,USER
CMD021714,2026-06-17 08:35:00,U1053,john.jackson31,ls -la,WKSTN-U1053,user
CMD037044,2026-06-16 15:48:00,U1090,mary.hill	,cd project/,WKSTN-U1090,USER
CMD041479,2026-06-16 17:41:00,U1023,richard.wright,rm -rf /shared/logs/*,WKSTN-U1023,ADMIN
CMD010768,2026-06-17 09:13:00,U1026,elizabeth.gonzalez,cat readme.txt,WKSTN-U1026,USER
CMD011203,2026-06-16 15:45:00,U1027,patricia.brown75,df -h,WKSTN-U1027,USER
CMD004983,2026-06-17 08:35:00,U1013,,ping 10.0.0.5,WKSTN-U1013,USER
CMD041480,2026-06-16 16:58:00,U1023,richard.wright,,WKSTN-U1023,ADMIN
CMD007623,2026-06-17 09:02:00,U1019,donna.anderson,cd project/,WKSTN-U1019,USER
CMD012090,2026-06-16 17:37:00,U1029,michelle.garcia54,git status,WKSTN-U1029,USER
CMD008489,2026-06-16 16:17:00,U1021,jessica.walker,git pull,WKSTN-U1021,USER
CMD037492,2026-06-17 09:10:00,U1091,linda.robinson,,WKSTN-U1091,
CMD041482,2026-06-16 17:51:00,U1023,richard.wright,net user hacker /add,WKSTN-U1023,ADMIN
CMD011685,2026-06-17 09:10:00,U1028,john.hill,ls -la,WKSTN-U1028,USER
CMD033415,2026-06-16 17:47:00,U1082,,ipconfig,WKSTN-U1082,USER
CMD041481,2026-06-16 16:56:00,U1023,richard.wright,cat /etc/shadow,WKSTN-U1023,ADMIN
CMD012553,2026-06-17 09:11:00,U1030,betty.rodriguez86,git pull,WKSTN-U1030,USER
CMD037494,2026-06-17 10:42:00,U1091,linda.robinson,ping 10.0.0.5,WKSTN-U1091,USER
CMD003410,2026-06-17 09:41:00,U1009,daniel.brown,git pull,WKSTN-U1009,USER
CMD038826,2026-06-17 11:07:00,U1094,elizabeth.lewis69,dir,WKSTN-U1094	,USER
CMD020127,2026-06-17 11:17:00,U1049,michelle.jones59,top,WKSTN-U1049,USER
CMD036164,2026-06-17 09:21:00,U1088,andrew.smith85,ls -la,WKSTN-U1088,USER
CMD018958,2026-06-17 09:59:00,U1046,michelle.torres39,ls -la,WKSTN-U1046,USER
CMD004982,2026-06-17 11:08:00,U1013,emily.smith,top,WKSTN-U1013,USER
CMD009427,2026-06-17 10:38:00,U1023,richard.wright,ipconfig,WKSTN-U1023,USER
CMD006701,2026-06-17 11:09:00,U1017,emily.hernandez34,git status,WKSTN-U1017,USER
CMD036163,2026-06-17 11:03:00,U1088,andrew.smith85,cd project/,WKSTN-U1088,USER
CMD032160,2026-06-17 09:26:00,U1079,emily.jones,dir,WKSTN-U1079,USER
CMD008068,2026-06-17 10:13:00,U1020,andrew.thomas36,ls -la,WKSTN-U1020,USER
CMD033015,2026-06-17 09:53:00,U1081,margaret.davis,ping 10.0.0.5,WKSTN-U1081,USER
CMD010767,2026-06-17 09:24:00,U1026,elizabeth.gonzalez,df -h,WKSTN-U1026,USER
CMD007170,2026-06-17 10:37:00,U1018,betty.white57,ipconfig,,USER
CMD008510,2026-06-17 10:54:00,U1021,jessica.walker,ipconfig,WKSTN-U1021,USER
CMD009424,2026-06-17 11:02:00,U1023,richard.wright,top,WKSTN-U1023,USER
CMD018957,2026-06-17 11:18:00,U1046,michelle.torres39,systeminfo,WKSTN-U1046,USER
CMD032159,2026-06-17 09:55:00,U1079,emily.jones,clear,WKSTN-U1079,USER
CMD032584,2026-06-17 10:32:00,U1080,joseph.jackson91,dir,WKSTN-U1080,USER
CMD036161,2026-06-17 11:17:00,U1088,andrew.smith85,git pull,WKSTN-U1088,USER
CMD013383,2026-06-17 10:01:00,U1032,paul.wright91,ping 10.0.0.5,WKSTN-U1032,USER
CMD009426,2026-06-17 10:52:00,U1023,richard.wright,ping 10.0.0.5,WKSTN-U1023,USER
CMD033016,2026-06-17 10:20:00,U1081,margaret.davis	,dir,WKSTN-U1081,USER
CMD006703,2026-06-17 10:52:00,U1017,emily.hernandez34	,cd project/,WKSTN-U1017,USER
CMD033885,2026-06-17 12:08:00,U1083,sarah.allen70,systeminfo,WKSTN-U1083,USER
CMD003409,2026-06-17 13:25:00,U1009,daniel.brown,ls -la,WKSTN-U1009,USER
CMD033438,2026-06-17 11:23:00,U1082,karen.hill96,df -h,WKSTN-U1082,USER
CMD009874,2026-06-17 12:43:00,U1024,emily.miller,dir,WKSTN-U1024,USER
CMD004981,2026-06-17 12:37:00,U1013,emily.smith,systeminfo,WKSTN-U1013,USER
CMD037952,2026-06-17 12:31:00,U1092,steven.thomas,whoami,WKSTN-U1092,USER
CMD008070,2026-06-17 11:21:00,U1020,andrew.thomas36,whoami,WKSTN-U1020,USER
CMD034796,2026-06-17 11:45:00,U1085,barbara.walker67,ls -la,WKSTN-U1085,USER
CMD007171,2026-06-17 13:04:00,U1018,betty.white57,systeminfo,WKSTN-U1018,USER
CMD032158,2026-06-17 12:38:00,U1079,emily.jones,ping 10.0.0.5,WKSTN-U1079,USER
CMD034798,2026-06-17 12:13:00,U1085,barbara.walker67,clear,WKSTN-U1085,USER
CMD037493,2026-06-17 12:16:00,U1091,linda.robinson,dir,WKSTN-U1091,USER
CMD036595,2026-06-17 12:33:00,U1089,paul.brown27,cd project/,WKSTN-U1089,USER
CMD007622,2026-06-17 11:47:00,U1019,donna.anderson,ipconfig,WKSTN-U1019,USER
CMD038385,2026-06-17 11:35:00,U1093,sarah.clark44,git status,WKSTN-U1093,USER
CMD009875,2026-06-17 11:56:00,U1024,emily.miller,git status,WKSTN-U1024,USER
CMD014156,2026-06-17 12:27:00,U1034,thomas.allen63,clear,WKSTN-U1034,USER
CMD033017,2026-06-17 12:41:00,U1081,margaret.davis,ipconfig,WKSTN-U1081,USER
CMD007172,2026-06-17 11:38:00,U1018,,ls -la,,USER
CMD010320,2026-06-17 11:31:00,U1025,betty.brown22,git status,WKSTN-U1025,USER
CMD032585,2026-06-17 13:24:00,U1080,joseph.jackson91,cd project/,WKSTN-U1080,USER
CMD035243,2026-06-17 11:48:00,U1086,,dir,WKSTN-U1086,USER
CMD033883,2026-06-17 12:08:00,U1083,sarah.allen70,df -h,WKSTN-U1083,USER
CMD033884,2026-06-17 12:37:00,U1083,,df -h,WKSTN-U1083,USER
CMD013381,2026-06-17 12:10:00,U1032,paul.wright91,systeminfo,WKSTN-U1032,USER
CMD006221,2026-06-17 15:10:00,U1016,patricia.thomas,git status,WKSTN-U1016,USER
CMD034797,2026-06-17 16:00:00,U1085,barbara.walker67,df -h,WKSTN-U1085,USER
CMD011225,2026-06-17 14:27:00,U1027,patricia.brown75,ipconfig,WKSTN-U1027,USER
CMD033882,2026-06-17 13:55:00,U1083,sarah.allen70,cd project/,WKSTN-U1083,USER
CMD036162,2026-06-17 15:05:00,U1088,,clear,WKSTN-U1088,USER
CMD007620,2026-06-17 14:37:00,U1019,donna.anderson,whoami,WKSTN-U1019,USER
CMD034341,2026-06-17 16:23:00,U1084,joshua.taylor,df -h,WKSTN-U1084,USER
CMD038386,2026-06-17 13:39:00,U1093,sarah.clark44,cd project/,WKSTN-U1093,USER
CMD008977,2026-06-17 14:39:00,U1022,sandra.brown,cd project/,WKSTN-U1022,USER
CMD035673,2026-06-17 15:41:00,U1087,charles.sanchez,ipconfig,,USER
CMD014157,2026-06-17 16:23:00,U1034,thomas.allen63,df -h,WKSTN-U1034,USER
CMD009425,2026-06-17 16:04:00,U1023,richard.wright,git pull,WKSTN-U1023,USER
CMD007621,2026-06-17 14:18:00,U1019,donna.anderson,ipconfig,WKSTN-U1019,USER
CMD008511,2026-06-17 14:55:00,U1021,jessica.walker,whoami,WKSTN-U1021,USER
CMD037062,2026-06-17 14:05:00,U1090,mary.hill,whoami,WKSTN-U1090,USER
CMD006702,2026-06-17 13:41:00,U1017,emily.hernandez34,clear,WKSTN-U1017,USER
CMD038384,2026-06-17 14:21:00,U1093,sarah.clark44,ipconfig,WKSTN-U1093,USER
CMD008071,2026-06-17 14:10:00,U1020,andrew.thomas36,systeminfo,WKSTN-U1020,USER
CMD034340,2026-06-17 14:11:00,U1084,joshua.taylor,top,WKSTN-U1084,USER
CMD037953,2026-06-17 14:21:00,U1092,steven.thomas,systeminfo,WKSTN-U1092,USER
CMD013382,2026-06-17 15:46:00,U1032,paul.wright91,systeminfo,WKSTN-U1032,USER
CMD035244,2026-06-17 14:19:00,U1086,steven.thompson53,cat readme.txt,WKSTN-U1086,USER
CMD009876,2026-06-17 14:03:00,U1024,emily.miller,cd project/,WKSTN-U1024,USER
CMD035245,2026-06-17 14:07:00,U1086,steven.thompson53,git pull,WKSTN-U1086,USER
CMD035672,2026-06-17 16:06:00,U1087,charles.sanchez,ping 10.0.0.5,WKSTN-U1087,USER
CMD034342,2026-06-17 17:05:00,U1084,joshua.taylor,clear,WKSTN-U1084,USER
CMD029761,2026-06-18 09:56:00,U1073,michael.gonzalez,whoami,WKSTN-U1073,USER
CMD016162,2026-06-18 09:24:00,U1039,mark.thomas,ipconfig,WKSTN-U1039,USER
CMD005006,2026-06-18 07:44:00,U1013,emily.smith,ping 10.0.0.5,WKSTN-U1013,USER
CMD029763,2026-06-18 10:03:00,U1073,michael.gonzalez,systeminfo,WKSTN-U1073,USER
CMD038405,2026-06-18 08:06:00,U1093,sarah.clark44,ls -la,WKSTN-U1093,USER
CMD006222,2026-06-17 16:31:00,U1016,patricia.thomas,cat readme.txt,WKSTN-U1016,USER
CMD018959,2026-06-17 16:47:00,U1046,michelle.torres39,cd project/,  WKSTN-U1046 ,USER
CMD038406,2026-06-18 09:23:00,U1093,sarah.clark44,ls -la,WKSTN-U1093	,USER
CMD032605,2026-06-18 09:21:00,U1080,joseph.jackson91,ping 10.0.0.5,WKSTN-U1080,USER
CMD012112,2026-06-17 17:18:00,U1029,michelle.garcia54,dir,WKSTN-U1029,USER
CMD033907,2026-06-18 09:29:00,U1083,sarah.allen70,df -h,WKSTN-U1083,USER
CMD008069,2026-06-17 16:49:00,U1020,andrew.thomas36,dir,WKSTN-U1020,USER
CMD035689,2026-06-18 09:41:00,U1087,charles.sanchez,cat readme.txt,WKSTN-U1087,USER
CMD014583,2026-06-18 09:49:00,U1035,nancy.rodriguez82,ipconfig,WKSTN-U1035,USER
CMD034361,2026-06-18 07:57:00,U1084,joshua.taylor,ipconfig,WKSTN-U1084,USER
CMD032606,2026-06-18 09:42:00,U1080,joseph.jackson91,systeminfo,WKSTN-U1080,user
CMD011246,2026-06-18 09:41:00,U1027,patricia.brown75,cd project/,,USER
CMD032604,2026-06-18 07:32:00,U1080,joseph.jackson91,ipconfig,WKSTN-U1080,USER
CMD007644,2026-06-18 09:37:00,U1019,donna.anderson,git status,WKSTN-U1019,USER
CMD006246,2026-06-18 09:19:00,U1016,patricia.thomas,ping 10.0.0.5,  WKSTN-U1016 ,USER
CMD007191,2026-06-18 09:32:00,U1018,,systeminfo,WKSTN-U1018,USER
CMD019383,2026-06-18 08:04:00,U1047,sandra.lewis,top,WKSTN-U1047,USER
CMD009897,2026-06-18 09:14:00,U1024,emily.miller,git status,WKSTN-U1024,USER
CMD038845,2026-06-18 09:50:00,U1094,elizabeth.lewis69,cd project/,WKSTN-U1094,USER
CMD038407,2026-06-18 11:22:00,U1093,sarah.clark44,dir,WKSTN-U1093,USER
CMD037079,2026-06-18 11:23:00,U1090,mary.hill,whoami,WKSTN-U1090,USER
CMD011698,2026-06-18 10:15:00,U1028,john.hill,git pull,WKSTN-U1028,USER
CMD005005,2026-06-18 11:50:00,U1013,emily.smith,  dir ,,USER
CMD029762,2026-06-18 11:51:00,U1073,michael.gonzalez,clear,WKSTN-U1073,USER
CMD019382,2026-06-18 10:15:00,U1047,sandra.lewis,systeminfo,WKSTN-U1047	,USER
CMD032179,2026-06-18 11:13:00,U1079,emily.jones,ipconfig,WKSTN-U1079,USER
CMD012130,2026-06-18 11:41:00,U1029,michelle.garcia54,dir,WKSTN-U1029,USER
CMD024972,2026-06-18 11:02:00,U1061,jessica.rodriguez,cat readme.txt,WKSTN-U1061	,USER
CMD032603,2026-06-18 12:02:00,U1080,joseph.jackson91,dir,WKSTN-U1080,USER
CMD039667,2026-06-18 10:07:00,U1096,david.allen76,cd project/,WKSTN-U1096,USER
CMD036615,2026-06-18 11:36:00,U1089,paul.brown27,ls -la,WKSTN-U1089,USER
CMD014582,2026-06-18 10:10:00,U1035,NANCY.RODRIGUEZ82,dir,WKSTN-U1035,USER
CMD012570,2026-06-18 11:04:00,U1030,betty.rodriguez86,whoami,WKSTN-U1030,USER
CMD011245,2026-06-18 11:09:00,U1027,patricia.brown75,top,WKSTN-U1027,USER
CMD033036,2026-06-18 10:47:00,U1081,margaret.davis,git pull,WKSTN-U1081,USER
CMD035262,2026-06-18 10:31:00,U1086,steven.thompson53,cat readme.txt,WKSTN-U1086,USER
CMD014584,2026-06-18 10:49:00,U1035,nancy.rodriguez82,df -h,WKSTN-U1035,
CMD012131,2026-06-18 10:14:00,U1029,michelle.garcia54,top,WKSTN-U1029,USER
CMD034818,2026-06-18 12:17:00,U1085,barbara.walker67,dir,WKSTN-U1085,USER
CMD035691,2026-06-18 10:05:00,U1087,charles.sanchez,cat readme.txt,WKSTN-U1087,USER
CMD033035,2026-06-18 12:19:00,U1081,margaret.davis,git pull	,WKSTN-U1081,USER
CMD006244,2026-06-18 12:18:00,U1016,patricia.thomas,ls -la,WKSTN-U1016,USER
CMD035260,2026-06-18 11:51:00,U1086,steven.thompson53,ipconfig,,USER
CMD006245,2026-06-18 11:37:00,U1016,patricia.thomas,git pull,WKSTN-U1016,user
CMD009896,2026-06-18 12:33:00,U1024,EMILY.MILLER,clear,WKSTN-U1024,
CMD009895,2026-06-18 13:24:00,U1024,emily.miller,ls -la,WKSTN-U1024,USER
CMD014581,2026-06-18 14:25:00,U1035,nancy.rodriguez82,git pull,WKSTN-U1035,USER
CMD019384,2026-06-18 13:16:00,U1047,  sandra.lewis ,cat readme.txt,WKSTN-U1047,USER
CMD024973,2026-06-18 14:44:00,U1061,jessica.rodriguez,,WKSTN-U1061,USER
CMD019381,2026-06-18 14:21:00,U1047,sandra.lewis,top,WKSTN-U1047,USER
CMD035261,2026-06-18 13:36:00,U1086,steven.thompson53,systeminfo,WKSTN-U1086,USER
CMD006723,2026-06-18 12:35:00,U1017,emily.hernandez34,ipconfig,WKSTN-U1017,USER
CMD033908,2026-06-18 12:48:00,U1083,sarah.allen70,systeminfo,WKSTN-U1083,USER
CMD037516,2026-06-18 13:02:00,U1091,linda.robinson,systeminfo,WKSTN-U1091,USER
CMD008090,2026-06-18 13:55:00,U1020,andrew.thomas36,ls -la,WKSTN-U1020,USER
CMD039666,2026-06-18 13:08:00,U1096,david.allen76,cd project/,WKSTN-U1096,USER
CMD034817,2026-06-18 14:07:00,U1085,barbara.walker67,df -h,  WKSTN-U1085 ,USER
CMD009441,2026-06-18 12:55:00,U1023,richard.wright,  whoami ,WKSTN-U1023,USER
CMD024970,2026-06-18 12:42:00,U1061,jessica.rodriguez,top,WKSTN-U1061,USER
CMD037514,2026-06-18 14:03:00,U1091,linda.robinson,cd project/,WKSTN-U1091,USER
CMD033453,2026-06-18 14:32:00,U1082,karen.hill96,top,WKSTN-U1082,USER
CMD009894,2026-06-18 12:56:00,U1024,emily.miller,top,WKSTN-U1024,USER
CMD010786,2026-06-18 13:30:00,U1026,elizabeth.gonzalez,cat readme.txt,WKSTN-U1026,USER
CMD033906,2026-06-18 14:06:00,U1083,sarah.allen70,clear,WKSTN-U1083,USER
CMD035690,2026-06-18 12:24:00,U1087,charles.sanchez,cat readme.txt,WKSTN-U1087,USER
CMD008534,2026-06-18 14:32:00,U1021,jessica.walker,clear,WKSTN-U1021,USER
CMD006243,2026-06-18 13:24:00,U1016,patricia.thomas,git pull,WKSTN-U1016	,USER
CMD012132,2026-06-18 13:32:00,U1029,michelle.garcia54,ping 10.0.0.5,WKSTN-U1029,USER
CMD037515,2026-06-18 14:33:00,U1091,linda.robinson,whoami,WKSTN-U1091,USER
CMD037970,2026-06-18 16:56:00,U1092,steven.thomas,top,WKSTN-U1092,USER
CMD007664,2026-06-19 07:06:00,U1019,donna.anderson,git pull,WKSTN-U1019,USER
CMD037092,2026-06-19 07:56:00,U1090,mary.hill,whoami,WKSTN-U1090,USER
CMD012592,2026-06-19 08:13:00,U1030,betty.rodriguez86,cd project/,WKSTN-U1030,USER
CMD008999,2026-06-18 15:53:00,U1022,sandra.brown,whoami,WKSTN-U1022,USER
CMD033909,2026-06-18 15:10:00,U1083,sarah.allen70,ping 10.0.0.5,WKSTN-U1083,USER
CMD016161,2026-06-18 15:19:00,U1039,mark.thomas,ls -la,WKSTN-U1039,USER
CMD036183,2026-06-18 16:18:00,U1088,andrew.smith85,ipconfig,WKSTN-U1088,
CMD036639,2026-06-19 08:16:00,U1089,paul.brown27,systeminfo,WKSTN-U1089,USER
CMD010338,2026-06-18 15:15:00,U1025,betty.brown22,top,WKSTN-U1025,USER
CMD010339,2026-06-18 16:57:00,U1025,betty.brown22,ipconfig,WKSTN-U1025,USER
CMD010337,2026-06-18 18:04:00,U1025,betty.brown22,,WKSTN-U1025,USER
CMD008998,2026-06-18 15:56:00,U1022,sandra.brown,whoami,WKSTN-U1022,USER
CMD005004,2026-06-18 15:09:00,U1013,emily.smith,ls -la,WKSTN-U1013,USER
CMD029760,2026-06-18 15:39:00,U1073,michael.gonzalez	,cd project/,WKSTN-U1073,USER
CMD006265,2026-06-19 08:38:00,U1016,patricia.thomas,cat readme.txt,WKSTN-U1016,USER
