event_id,timestamp,user_id,username,application,duration_minutes,device
APP039821,2026-06-01 16:01:00,U1097,mark.martinez10,Chrome,78,WKSTN-U1097
APP031911,2026-06-01 15:58:00,U1079,emily.jones,Active Directory Console,34,WKSTN-U1079
APP039822,2026-06-01 16:15:00,U1097,mark.martinez10,Excel,41,WKSTN-U1097
APP035428,2026-06-01 16:24:00,U1087,charles.sanchez,Slack,55,WKSTN-U1087
APP040986,2026-06-01 16:00:00,U1100,daniel.brown38,PowerPoint,87,WKSTN-U1100
APP002425,2026-06-01 15:57:00,U1007,sarah.robinson82,SAP,16,WKSTN-U1007
APP013945,2026-06-01 16:04:00,U1034,thomas.allen63,Workday,49,WKSTN-U1034
APP039412,2026-06-01 17:10:00,U1096,david.allen76,Excel,82,WKSTN-U1096
APP015117,2026-06-01 16:14:00,U1037,robert.martin,CHROME,35,WKSTN-U1037
APP011435,2026-06-01 17:07:00,U1028,john.hill,Slack,8,WKSTN-U1028
APP040616,2026-06-01 16:02:00,U1099,joseph.garcia,Zoom,25,WKSTN-U1099
APP009622,2026-06-01 15:52:00,U1024,emily.miller,Git,87,WKSTN-U1024
APP010066,2026-06-01 16:13:00,U1025,betty.brown22,Git,34,WKSTN-U1025
APP022715,2026-06-01 17:05:00,U1056,anthony.clark,Outlook,3,WKSTN-U1056
APP021501,2026-06-01 16:45:00,U1053,JOHN.JACKSON31,Zoom,82,WKSTN-U1053
APP033202,2026-06-01 16:03:00,U1082,karen.hill96,Wireshark,68,WKSTN-U1082
APP010068,2026-06-01 16:39:00,U1025,betty.brown22,Docker Desktop,6000.0,WKSTN-U1025
APP015116,2026-06-01 15:57:00,U1037,robert.martin,Excel,68,WKSTN-U1037
APP032769,2026-06-01 17:04:00,U1081,margaret.davis,Chrome,39,WKSTN-U1081
APP020300,2026-06-01 16:01:00,U1050,michael.ramirez,Outlook,76,WKSTN-U1050
APP032334,2026-06-01 16:25:00,U1080,joseph.jackson91,WIRESHARK,72,WKSTN-U1080
APP009620,2026-06-01 16:17:00,U1024,emily.miller,Slack,61,WKSTN-U1024
APP023497,2026-06-01 16:18:00,U1058,jennifer.ramirez18,Zoom,65,WKSTN-U1058
APP010067,2026-06-01 16:36:00,U1025,betty.brown22,,30,WKSTN-U1025
APP028733,2026-06-01 16:05:00,U1071,matthew.robinson35,Chrome,71,WKSTN-U1071
APP032790,2026-06-02 07:48:00,U1081,margaret.davis,Chrome,5,WKSTN-U1081
APP021502,2026-06-01 17:13:00,U1053,john.jackson31,Outlook,40,WKSTN-U1053
APP038609,2026-06-02 07:08:00,U1094,elizabeth.lewis69,Terminal,65,WKSTN-U1094
APP009192,2026-06-02 07:49:00,U1023,richard.wright,Slack,3,WKSTN-U1023
APP026322,2026-06-02 08:01:00,U1065,michael.ramirez47,Chrome,44,WKSTN-U1065
APP004764,2026-06-02 08:02:00,U1013,emily.smith,Outlook,74,WKSTN-U1013
APP029151,2026-06-02 08:10:00,U1072,kenneth.lopez,Word,43,WKSTN-U1072
APP028753,2026-06-02 08:03:00,U1071,matthew.robinson35,Word,48,WKSTN-U1071
APP025925,2026-06-02 07:46:00,U1064,matthew.wright55	,Chrome,22,WKSTN-U1064
APP014747,2026-06-02 08:26:00,U1036,linda.jones,Excel,34,WKSTN-U1036
APP018333,2026-06-02 08:26:00,U1045,daniel.sanchez90,Chrome,40,
APP025537,2026-06-02 07:48:00,U1063,john.nguyen,Chrome,7,WKSTN-U1063
APP041002,2026-06-02 07:26:00,U1100,daniel.brown38,Excel,10,WKSTN-U1100
APP039409,2026-06-01 17:22:00,U1096,david.allen76,PowerPoint,82,WKSTN-U1096
APP013168,2026-06-02 08:27:00,U1032,paul.wright91,Excel,84,  WKSTN-U1032 
APP034099,2026-06-02 08:34:00,U1084,JOSHUA.TAYLOR,Slack,75,WKSTN-U1084
APP013555,2026-06-01 17:44:00,U1033,linda.miller,Excel,24,WKSTN-U1033
APP006453,2026-06-02 08:11:00,U1017,emily.hernandez34,Chrome,78,WKSTN-U1017
APP035451,2026-06-02 07:59:00,U1087,charles.sanchez,Active Directory Console,77,WKSTN-U1087
APP031129,2026-06-02 08:35:00,U1077,kimberly.harris58,Word,18,WKSTN-U1077
APP000838,2026-06-02 08:02:00,U1003,kenneth.clark29,Chrome,83,WKSTN-U1003
APP014748,2026-06-02 07:58:00,U1036,linda.jones,Excel	,45,WKSTN-U1036
APP033668,2026-06-02 07:34:00,U1083,sarah.allen70,Active Directory Console,12,WKSTN-U1083
APP013960,2026-06-02 08:18:00,U1034,thomas.allen63,Workday,18,WKSTN-U1034
APP000030,2026-06-02 08:29:00,U1001,linda.johnson95,Excel,70,WKSTN-U1001
APP031521,2026-06-02 09:29:00,U1078,michelle.miller,Outlook,67,  WKSTN-U1078 
APP035449,2026-06-02 08:59:00,U1087,charles.sanchez,Active Directory Console,47,WKSTN-U1087
APP011457,2026-06-02 09:23:00,U1028,john.hill,Git,11,WKSTN-U1028
APP013959,2026-06-02 09:06:00,U1034,thomas.allen63,Workday,14,WKSTN-U1034
APP012759,2026-06-02 08:53:00,U1031,john.wright28,Chrome,29,WKSTN-U1031
APP010978,2026-06-02 09:26:00,U1027,patricia.brown75,JENKINS,54,WKSTN-U1027
APP002821,2026-06-02 09:24:00,U1008,joshua.hernandez,Chrome,74,WKSTN-U1008
APP010976,2026-06-02 09:17:00,U1027,patricia.brown75,VSCode,3,WKSTN-U1027
APP026765,2026-06-02 08:47:00,U1066,michelle.wright62,Outlook,38,WKSTN-U1066
APP031131,2026-06-02 08:39:00,U1077,kimberly.harris58,Word,53,WKSTN-U1077
APP029945,2026-06-02 09:03:00,U1074,sarah.williams7,Outlook,13,WKSTN-U1074
APP028752,2026-06-02 09:04:00,U1071,matthew.robinson35,Word,30,WKSTN-U1071
APP019562,2026-06-02 09:13:00,U1048,jennifer.thomas87,Excel,82,WKSTN-U1048
APP006944,2026-06-02 09:31:00,U1018,betty.white57,Slack,15,WKSTN-U1018
APP027517,2026-06-02 09:05:00,U1068,susan.thompson34,Outlook,85,WKSTN-U1068
APP000031,2026-06-02 08:49:00,U1001,linda.johnson95,Outlook,60,WKSTN-U1001
APP000841,2026-06-02 08:39:00,U1003,kenneth.clark29,Outlook,85,WKSTN-U1003
APP019564,2026-06-02 09:14:00,U1048,,Outlook,10,WKSTN-U1048
APP019928,2026-06-02 09:16:00,U1049,michelle.jones59,Chrome,68,WKSTN-U1049
APP011877,2026-06-02 09:04:00,U1029,michelle.garcia54,Slack,71,WKSTN-U1029
APP022344,2026-06-02 09:05:00,U1055,patricia.wilson54,Chrome,66,WKSTN-U1055
APP002444,2026-06-02 08:41:00,U1007,sarah.robinson82,  sap ,37,WKSTN-U1007
APP025129,2026-06-02 09:18:00,U1062,william.martin,CHROME,31,WKSTN-U1062
APP024713,2026-06-02 09:04:00,U1061,jessica.rodriguez,Zoom,31,WKSTN-U1061
APP039030,2026-06-02 09:25:00,U1095,richard.thomas74,PowerPoint,37,WKSTN-U1095
APP002446,2026-06-02 09:42:00,U1007,sarah.robinson82,Chrome,84,WKSTN-U1007
APP039428,2026-06-02 09:48:00,U1096,david.allen76,  Chrome ,67,
APP039843,2026-06-02 09:52:00,U1097,mark.martinez10,Chrome,40,WKSTN-U1097
APP038164,2026-06-02 10:05:00,U1093,sarah.clark44,Terminal,17,WKSTN-U1093
APP006000,2026-06-02 09:41:00,U1016,patricia.thomas,Chrome,51,WKSTN-U1016
APP020321,2026-06-02 10:03:00,U1050,michael.ramirez,Zoom,25,WKSTN-U1050
APP021517,2026-06-02 09:34:00,U1053,john.jackson31,Chrome,77,WKSTN-U1053
APP010977,2026-06-02 09:35:00,U1027,patricia.brown75,Jenkins,6,WKSTN-U1027
APP029946,2026-06-02 09:58:00,U1074,sarah.williams7,,78,WKSTN-U1074
APP039845,2026-06-02 09:57:00,U1097,mark.martinez10,Outlook,18,WKSTN-U1097
APP023904,2026-06-02 09:49:00,U1059,daniel.perez98,Excel,67,WKSTN-U1059
APP025128,2026-06-02 09:41:00,U1062,william.martin,CHROME,42,WKSTN-U1062
APP004762,2026-06-02 09:37:00,U1013,emily.smith,QuickBooks,11,WKSTN-U1013
APP002822,2026-06-02 09:52:00,U1008,joshua.hernandez,Outlook,46,WKSTN-U1008
APP041003,2026-06-02 10:11:00,U1100,daniel.brown38,Outlook,45,WKSTN-U1100
APP039031,2026-06-02 10:08:00,U1095,richard.thomas74,PowerPoint	,28,WKSTN-U1095
APP032349,2026-06-02 10:05:00,U1080,  joseph.jackson91 ,  Chrome ,74,WKSTN-U1080
APP012312,2026-06-02 09:32:00,U1030,betty.rodriguez86,Git,46,WKSTN-U1030
APP029559,2026-06-02 09:48:00,U1073,michael.gonzalez,Outlook	,43,
APP028341,2026-06-02 10:01:00,U1070,betty.thomas40,Outlook,47,WKSTN-U1070
APP027139,2026-06-02 10:06:00,U1067,paul.thomas97,Chrome,,WKSTN-U1067
APP035005,2026-06-02 09:39:00,U1086,steven.thompson53,Terminal,31,WKSTN-U1086
APP008290,2026-06-02 09:52:00,U1021,  jessica.walker ,Docker Desktop,28,WKSTN-U1021
APP002054,2026-06-02 09:43:00,U1006,george.gonzalez,QuickBooks,50,WKSTN-U1006
APP002052,2026-06-02 09:56:00,U1006,george.gonzalez,QuickBooks,30,WKSTN-U1006
APP017135,2026-06-02 10:19:00,U1042,michael.hill56,Chrome	,78,WKSTN-U1042
APP040244,2026-06-02 10:33:00,U1098,nancy.wright49,PowerPoint,44,WKSTN-U1098
APP036799,2026-06-02 10:22:00,U1090,mary.hill,Active Directory Console,84,WKSTN-U1090
APP022345,2026-06-02 10:16:00,U1055,,Excel,56,WKSTN-U1055
APP027905,2026-06-02 10:28:00,U1069,jessica.clark,Outlook,70,WKSTN-U1069
APP017933,2026-06-02 10:29:00,U1044,lisa.ramirez9,Workday,26,WKSTN-U1044
APP029150,2026-06-02 10:24:00,U1072,kenneth.lopez,Word,6,WKSTN-U1072
APP020733,2026-06-02 10:23:00,U1051,sandra.king72,Chrome,13,WKSTN-U1051
APP005594,2026-06-02 10:41:00,U1015,lisa.hernandez,SAP,11,WKSTN-U1015
APP009643,2026-06-02 10:40:00,U1024,emily.miller,Git,62,WKSTN-U1024
APP022732,2026-06-02 10:16:00,U1056,anthony.clark,Salesforce,57,WKSTN-U1056
APP038606,2026-06-02 10:31:00,U1094,elizabeth.lewis69,Terminal,47,WKSTN-U1094
APP023128,2026-06-02 10:17:00,U1057,nancy.sanchez,Outlook,54,WKSTN-U1057
APP026764,2026-06-02 10:35:00,U1066,MICHELLE.WRIGHT62,Outlook,63,WKSTN-U1066
APP031934,2026-06-02 10:32:00,U1079,emily.jones,Wireshark,16,WKSTN-U1079
APP033669,2026-06-02 10:11:00,U1083,sarah.allen70,PuTTY,63,WKSTN-U1083
APP000423,2026-06-02 10:38:00,U1002,donna.ramirez,QuickBooks,17,WKSTN-U1002
APP038163,2026-06-02 10:27:00,U1093,sarah.clark44,Active Directory Console,87,WKSTN-U1093
APP015951,2026-06-02 10:16:00,U1039,mark.thomas,Workday,44,
APP016323,2026-06-02 10:34:00,U1040,matthew.martin,Outlook,7,WKSTN-U1040
APP017133,2026-06-02 10:12:00,U1042,michael.hill56,Excel,87,  WKSTN-U1042 
APP002445,2026-06-02 10:41:00,U1007,sarah.robinson82,Excel,89,WKSTN-U1007
APP012313,2026-06-02 10:29:00,U1030,betty.rodriguez86,Chrome,90,WKSTN-U1030
APP026321,2026-06-02 10:19:00,U1065,michael.ramirez47,Outlook,31,WKSTN-U1065
APP037718,2026-06-02 10:29:00,U1092,steven.thomas,Slack,49,WKSTN-U1092
APP028342,2026-06-02 10:53:00,U1070,betty.thomas40,Outlook,66,WKSTN-U1070
APP015548,2026-06-02 11:17:00,U1038,emily.clark,Chrome,24,WKSTN-U1038
APP031520,2026-06-02 11:14:00,U1078,michelle.miller,Outlook,78,WKSTN-U1078
APP026320,2026-06-02 11:00:00,U1065,michael.ramirez47,Chrome,58,WKSTN-U1065
APP039846,2026-06-02 11:01:00,U1097,mark.martinez10,Zoom,61,WKSTN-U1097
APP009193,2026-06-02 10:42:00,U1023,richard.wright,Chrome,70,WKSTN-U1023
APP014356,2026-06-02 11:03:00,U1035,nancy.rodriguez82,Chrome,,WKSTN-U1035
APP018334,2026-06-02 10:47:00,U1045,daniel.sanchez90	,Excel,20,WKSTN-U1045
APP023518,2026-06-02 10:47:00,U1058,jennifer.ramirez18,Outlook,33,WKSTN-U1058
APP013574,2026-06-02 10:45:00,U1033,linda.miller,Chrome,16,WKSTN-U1033
APP022346,2026-06-02 11:01:00,U1055,patricia.wilson54,,23,WKSTN-U1055
APP023905,2026-06-02 11:11:00,U1059,daniel.perez98,Excel,46,WKSTN-U1059
APP031132,2026-06-02 11:11:00,U1077,  kimberly.harris58 ,Word,14,WKSTN-U1077
APP025927,2026-06-02 10:46:00,U1064,matthew.wright55,  Outlook ,38,WKSTN-U1064
APP041000,2026-06-02 11:07:00,U1100,daniel.brown38,Excel,72,WKSTN-U1100
APP034571,2026-06-02 10:47:00,U1085,barbara.walker67,Active Directory Console,13,WKSTN-U1085
APP006001,2026-06-02 10:51:00,U1016,patricia.thomas,Slack,18,WKSTN-U1016
APP038162,2026-06-02 10:56:00,U1093,sarah.clark44	,Chrome,22,WKSTN-U1093
APP024323,2026-06-02 10:46:00,U1060,matthew.anderson,Excel,5,WKSTN-U1060
APP020734,2026-06-02 10:52:00,U1051,sandra.king72,Outlook,64,WKSTN-U1051
APP001650,2026-06-02 11:17:00,U1005,robert.robinson,Outlook,60,WKSTN-U1005
APP032791,2026-06-02 10:53:00,U1081,margaret.davis,Chrome,24,WKSTN-U1081
APP025926,2026-06-02 10:58:00,U1064,matthew.wright55,DocuSign,18,WKSTN-U1064
APP008739,2026-06-02 10:51:00,U1022,sandra.brown,Slack,33,WKSTN-U1022
APP017935,2026-06-02 11:02:00,U1044,lisa.ramirez9,Chrome,42,WKSTN-U1044
APP038608,2026-06-02 11:33:00,U1094,elizabeth.lewis69,Active Directory Console,24,WKSTN-U1094
APP010979,2026-06-02 11:25:00,U1027,patricia.brown75,Jenkins,34,WKSTN-U1027
APP034097,2026-06-02 11:32:00,U1084,joshua.taylor,Terminal,55,WKSTN-U1084
APP013575,2026-06-02 11:36:00,U1033,linda.miller,Outlook,34,WKSTN-U1033
APP010087,2026-06-02 11:40:00,U1025,betty.brown22,Jenkins,9,  WKSTN-U1025 
APP019927,2026-06-02 11:21:00,U1049,michelle.jones59,Salesforce,4,WKSTN-U1049
APP028750,2026-06-02 11:25:00,U1071,matthew.robinson35,Outlook	,4,WKSTN-U1071
APP021921,2026-06-02 11:18:00,U1054,anthony.martinez,SALESFORCE,37,WKSTN-U1054
APP030356,2026-06-02 11:39:00,U1075,steven.lewis,DocuSign,45,WKSTN-U1075
APP034100,2026-06-02 11:19:00,U1084,joshua.taylor,,39,WKSTN-U1084
APP010535,2026-06-02 11:23:00,U1026,,Jenkins,46,WKSTN-U1026
APP013961,2026-06-02 11:23:00,U1034,thomas.allen63,Chrome,88,WKSTN-U1034
APP015954,2026-06-02 11:33:00,U1039,mark.thomas,Chrome,61,WKSTN-U1039
APP002443,2026-06-02 11:27:00,U1007,sarah.robinson82,Excel,53,WKSTN-U1007
APP039427,2026-06-02 11:40:00,U1096,david.allen76,Chrome,62,WKSTN-U1096
APP018739,2026-06-02 11:20:00,U1046,michelle.torres39,Outlook,26,WKSTN-U1046
APP017934,2026-06-02 11:20:00,U1044,,Workday,85,WKSTN-U1044
APP023520,2026-06-02 11:29:00,U1058,jennifer.ramirez18,Zoom	,80,WKSTN-U1058
APP035003,2026-06-02 11:19:00,U1086,steven.thompson53,PuTTY,42,WKSTN-U1086
APP013170,2026-06-02 11:24:00,U1032,paul.wright91,Chrome,27,WKSTN-U1032
APP035891,2026-06-02 11:24:00,U1088,andrew.smith85,Chrome,64,WKSTN-U1088
APP021516,2026-06-02 11:18:00,U1053,john.jackson31,Outlook,57,WKSTN-U1053
APP023517,2026-06-02 11:22:00,U1058,  jennifer.ramirez18 ,,48,  WKSTN-U1058 
APP009644,2026-06-02 11:22:00,U1024,emily.miller,Jenkins,30,WKSTN-U1024
APP021518,2026-06-02 11:38:00,U1053,john.jackson31,Outlook,40,WKSTN-U1053
APP034570,2026-06-02 12:14:00,U1085,barbara.walker67,Active Directory Console,48,WKSTN-U1085
APP033220,2026-06-02 12:15:00,U1082,karen.hill96,,10,WKSTN-U1082
APP017932,2026-06-02 11:57:00,U1044,lisa.ramirez9,Excel,63,WKSTN-U1044
APP017546,2026-06-02 12:07:00,U1043,thomas.williams91,Workday,44,WKSTN-U1043
APP027137,2026-06-02 12:01:00,U1067,paul.thomas97,Word,N/A,WKSTN-U1067
APP015952,2026-06-02 11:47:00,U1039,mark.thomas,Workday,22,WKSTN-U1039
APP021515,2026-06-02 11:44:00,U1053,john.jackson31,Outlook,24,WKSTN-U1053
APP040630,2026-06-02 11:52:00,U1099,  joseph.garcia ,Excel,75,  WKSTN-U1099 
APP030738,2026-06-02 12:10:00,U1076,john.torres,Chrome,60,WKSTN-U1076
APP003610,2026-06-02 12:06:00,U1010,susan.young51,Excel,23,WKSTN-U1010
APP023129,2026-06-02 11:52:00,U1057,nancy.sanchez,Zoom,6,WKSTN-U1057
APP017545,2026-06-02 12:14:00,U1043,thomas.williams91,Chrome,87,
APP039844,2026-06-02 12:15:00,U1097,mark.martinez10,POWERPOINT,28,WKSTN-U1097
APP000840,2026-06-02 12:06:00,U1003,kenneth.clark29,Chrome,74,WKSTN-U1003
APP038165,2026-06-02 12:14:00,U1093,  sarah.clark44 ,TERMINAL,27,WKSTN-U1093
APP024325,2026-06-02 12:15:00,U1060,matthew.anderson,Chrome,19,WKSTN-U1060
APP029558,2026-06-02 12:09:00,U1073,,Word,49,WKSTN-U1073
APP001263,2026-06-02 12:05:00,U1004,elizabeth.wilson98,SAP,20,  WKSTN-U1004 
APP020319,2026-06-02 12:11:00,U1050,michael.ramirez,  Zoom ,40,WKSTN-U1050
APP023519,2026-06-02 12:13:00,U1058,jennifer.ramirez18,Excel,85,WKSTN-U1058
APP022733,2026-06-02 12:11:00,U1056,anthony.clark,Excel,73,WKSTN-U1056
APP005595,2026-06-02 11:54:00,U1015,lisa.hernandez,Chrome,2,WKSTN-U1015
APP016748,2026-06-02 11:43:00,U1041,matthew.allen52,Excel,86,WKSTN-U1041
APP025536,2026-06-02 12:08:00,U1063,john.nguyen,DocuSign,82,WKSTN-U1063
APP024716,2026-06-02 11:46:00,U1061,jessica.rodriguez,Salesforce,26,WKSTN-U1061
APP024322,2026-06-02 13:07:00,U1060,matthew.anderson,Salesforce,22,WKSTN-U1060
APP037717,2026-06-02 12:29:00,U1092,steven.thomas,Slack,74,WKSTN-U1092
APP003968,2026-06-02 12:36:00,U1011,donna.ramirez75,Chrome,73,WKSTN-U1011
APP037721,2026-06-02 12:44:00,U1092,steven.thomas,Wireshark,87,WKSTN-U1092
APP025924,2026-06-02 12:51:00,U1064,matthew.wright55,Outlook,11,WKSTN-U1064
APP004346,2026-06-02 12:22:00,U1012,linda.martinez,  Excel ,33,WKSTN-U1012
APP011878,2026-06-02 12:46:00,U1029,michelle.garcia54,Chrome,56,WKSTN-U1029
APP027904,2026-06-02 12:47:00,U1069,jessica.clark,Chrome,55,WKSTN-U1069
APP013573,2026-06-02 12:39:00,U1033,linda.miller,,17,WKSTN-U1033
APP036362,2026-06-02 12:31:00,U1089,paul.brown27,Slack,64,WKSTN-U1089
APP019566,2026-06-02 12:16:00,U1048,jennifer.thomas87,Excel,60,WKSTN-U1048
APP015549,2026-06-02 12:29:00,U1038,emily.clark,Outlook,14,WKSTN-U1038
APP003609,2026-06-02 13:01:00,U1010,susan.young51,,9,WKSTN-U1010
APP035895,2026-06-02 12:47:00,U1088,andrew.smith85,Active Directory Console,81,WKSTN-U1088
APP041001,2026-06-02 12:47:00,U1100,daniel.brown38,PowerPoint,32,WKSTN-U1100
APP024324,2026-06-02 12:55:00,U1060,matthew.anderson,salesforce,25,WKSTN-U1060
APP015132,2026-06-02 12:22:00,U1037,,Workday,21,WKSTN-U1037
APP034573,2026-06-02 12:31:00,U1085,barbara.walker67,Active Directory Console,66,WKSTN-U1085
APP020320,2026-06-02 13:08:00,U1050,michael.ramirez,Excel,84,WKSTN-U1050
APP017548,2026-06-02 13:09:00,U1043,thomas.williams91,Workday,25,WKSTN-U1043
APP026319,2026-06-02 12:48:00,U1065,michael.ramirez47,Word,10,WKSTN-U1065
APP023130,2026-06-02 13:00:00,U1057,nancy.sanchez,Chrome,52,WKSTN-U1057
APP013169,2026-06-02 13:12:00,U1032,paul.wright91,Excel,31,WKSTN-U1032
APP036800,2026-06-02 12:54:00,U1090,MARY.HILL,Chrome,30,WKSTN-U1090
APP037272,2026-06-02 12:54:00,U1091,linda.robinson,PUTTY,77,WKSTN-U1091
APP034569,2026-06-02 13:16:00,U1085,barbara.walker67,Wireshark,,WKSTN-U1085
APP038607,2026-06-02 13:37:00,U1094,elizabeth.lewis69,Active Directory Console,50,WKSTN-U1094	
APP016747,2026-06-02 13:14:00,U1041,matthew.allen52,Chrome,8,WKSTN-U1041	
APP017134,2026-06-02 13:16:00,U1042,michael.hill56,Chrome,39,WKSTN-U1042
APP007841,2026-06-02 13:42:00,U1020,andrew.thomas36,Git,53,WKSTN-U1020
APP015134,2026-06-02 13:35:00,U1037,robert.martin,Chrome,21,WKSTN-U1037
APP024712,2026-06-02 13:35:00,U1061,jessica.rodriguez,Outlook,33,WKSTN-U1061
APP031523,2026-06-02 13:28:00,U1078,michelle.miller,Word,21,WKSTN-U1078
APP002823,2026-06-02 13:35:00,U1008,joshua.hernandez,QuickBooks,28,WKSTN-U1008
APP034572,2026-06-02 13:37:00,U1085,  barbara.walker67 ,Chrome,4,WKSTN-U1085
APP007401,2026-06-02 13:35:00,U1019,donna.anderson,Docker Desktop,62,WKSTN-U1019
APP011456,2026-06-02 13:14:00,U1028,john.hill,Jenkins,30,WKSTN-U1028
APP027140,2026-06-02 13:13:00,U1067,PAUL.THOMAS97,CHROME,38,WKSTN-U1067
APP008738,2026-06-02 13:35:00,U1022,sandra.brown,Slack,59,WKSTN-U1022
APP038166,2026-06-02 13:17:00,U1093,sarah.clark44,Terminal,66,WKSTN-U1093
APP037720,2026-06-02 13:25:00,U1092,steven.thomas,Active Directory Console,70,WKSTN-U1092
APP019152,2026-06-02 13:17:00,U1047,sandra.lewis,Zoom,48,WKSTN-U1047
APP015551,2026-06-02 13:27:00,U1038,emily.clark,Workday,3,WKSTN-U1038
APP040245,2026-06-02 13:25:00,U1098,nancy.wright49,Chrome,33,WKSTN-U1098
APP027138,2026-06-02 13:42:00,U1067,paul.thomas97,Outlook,37,WKSTN-U1067
APP011879,2026-06-02 13:14:00,U1029,michelle.garcia54,VSCode,63,WKSTN-U1029
APP028754,2026-06-02 13:28:00,U1071,matthew.robinson35,DocuSign,68,WKSTN-U1071
APP001649,2026-06-02 13:12:00,U1005,robert.robinson,SAP,,WKSTN-U1005
APP007400,2026-06-02 13:32:00,U1019,donna.anderson,Jenkins,10,WKSTN-U1019
APP032350,2026-06-02 13:41:00,U1080,joseph.jackson91,PuTTY,72,WKSTN-U1080
APP035894,2026-06-02 14:00:00,U1088,andrew.smith85,Wireshark,40,WKSTN-U1088
APP018738,2026-06-02 14:08:00,U1046,michelle.torres39,Outlook,25,WKSTN-U1046
APP033670,2026-06-02 14:34:00,U1083,sarah.allen70,WIRESHARK,35,WKSTN-U1083
APP031522,2026-06-02 13:54:00,U1078,michelle.miller,Word,11,WKSTN-U1078
APP004763,2026-06-02 13:45:00,U1013,emily.smith,QuickBooks,80,WKSTN-U1013
APP021123,2026-06-02 14:13:00,U1052,paul.taylor,Excel,39,WKSTN-U1052	
APP015950,2026-06-02 13:48:00,U1039,mark.thomas,Chrome,26,WKSTN-U1039
APP007399,2026-06-02 14:33:00,U1019,donna.anderson,Docker Desktop,41,WKSTN-U1019
APP008289,2026-06-02 14:33:00,U1021,jessica.walker,Docker Desktop,25,WKSTN-U1021
APP001264,2026-06-02 14:14:00,U1004,elizabeth.wilson98,Excel,65,WKSTN-U1004
APP001648,2026-06-02 14:23:00,U1005,robert.robinson,SAP,2,WKSTN-U1005
APP033221,2026-06-02 13:47:00,U1082,karen.hill96,Chrome,,WKSTN-U1082
APP005593,2026-06-02 13:48:00,U1015,lisa.hernandez,Outlook,82,WKSTN-U1015
APP028751,2026-06-02 13:51:00,U1071,matthew.robinson35,Word,72,WKSTN-U1071
APP031133,2026-06-02 14:32:00,U1077,kimberly.harris58,Outlook,19,WKSTN-U1077
APP003195,2026-06-02 13:43:00,U1009,daniel.brown,QuickBooks,4,WKSTN-U1009
APP016324,2026-06-02 14:28:00,U1040,matthew.martin,Excel,30,WKSTN-U1040
APP035452,2026-06-02 14:20:00,U1087,,Slack,78,WKSTN-U1087
APP023516,2026-06-02 13:48:00,U1058,jennifer.ramirez18,Excel,8,WKSTN-U1058
APP006452,2026-06-02 13:54:00,U1017,emily.hernandez34,VSCode,77,WKSTN-U1017
APP000839,2026-06-02 14:14:00,U1003,kenneth.clark29,QuickBooks,35,WKSTN-U1003
APP032789,2026-06-02 14:25:00,U1081,margaret.davis,Slack,79,WKSTN-U1081
APP000422,2026-06-02 14:32:00,U1002,donna.ramirez,SAP,88,WKSTN-U1002
APP034098,2026-06-02 14:18:00,U1084,joshua.taylor,PuTTY,11,WKSTN-U1084
APP035892,2026-06-02 14:29:00,U1088,andrew.smith85,Chrome,55,WKSTN-U1088
APP008287,2026-06-02 14:41:00,U1021,jessica.walker,Slack,86,WKSTN-U1021
APP023906,2026-06-02 14:57:00,U1059,daniel.perez98,Chrome,56,WKSTN-U1059
APP007842,2026-06-02 15:11:00,U1020,andrew.thomas36,Docker Desktop,11,WKSTN-U1020
APP002056,2026-06-02 14:38:00,U1006,  george.gonzalez ,Chrome,57,WKSTN-U1006
APP033666,2026-06-02 15:07:00,U1083,sarah.allen70,Chrome,18,WKSTN-U1083
APP015550,2026-06-02 14:38:00,U1038,emily.clark,Excel,8,WKSTN-U1038
APP002819,2026-06-02 15:09:00,U1008,joshua.hernandez,Excel,6,WKSTN-U1008
APP024326,2026-06-02 15:14:00,U1060,matthew.anderson,Chrome,7,WKSTN-U1060
APP011454,2026-06-02 15:01:00,U1028,john.hill,Chrome,65,WKSTN-U1028
APP014357,2026-06-02 14:38:00,U1035,nancy.rodriguez82,Workday,36,WKSTN-U1035
APP010536,2026-06-02 14:58:00,U1026,elizabeth.gonzalez,VSCode,58,WKSTN-U1026
APP009642,2026-06-02 14:53:00,U1024,emily.miller	,Slack,53,WKSTN-U1024
APP019565,2026-06-02 14:48:00,U1048,jennifer.thomas87,Chrome,18,WKSTN-U1048	
APP027516,2026-06-02 14:59:00,U1068,susan.thompson34,Outlook,20,WKSTN-U1068
APP008288,2026-06-02 15:11:00,U1021,jessica.walker,Slack,28,  WKSTN-U1021 
APP031935,2026-06-02 15:10:00,U1079,EMILY.JONES,Active Directory Console,63,WKSTN-U1079
APP015133,2026-06-02 14:45:00,U1037,robert.martin,Workday,61,WKSTN-U1037
APP019563,2026-06-02 14:55:00,U1048,jennifer.thomas87,Excel,61,WKSTN-U1048
APP021920,2026-06-02 15:06:00,U1054,anthony.martinez,Zoom,2,WKSTN-U1054
APP037273,2026-06-02 14:42:00,U1091,linda.robinson,Terminal,70,WKSTN-U1091
APP033667,2026-06-02 14:39:00,U1083,  sarah.allen70 ,Chrome,28,WKSTN-U1083
APP021122,2026-06-02 14:37:00,U1052,PAUL.TAYLOR,Excel,13,WKSTN-U1052
APP030735,2026-06-02 15:09:00,U1076,john.torres,Outlook,27,WKSTN-U1076
