event_id,timestamp,user_id,username,destination_domain,destination_type,bytes_transferred,device
NET029140,2026-06-01 13:53:00,U1072,,mail.corp.local,INTERNAL,247897,WKSTN-U1072
NET019137,2026-06-01 13:35:00,U1047,sandra.lewis,hr-portal.corp.local	,INTERNAL,98766,WKSTN-U1047
NET001255,2026-06-01 13:58:00,U1004,elizabeth.wilson98,confluence.corp.local,INTERNAL,33200,WKSTN-U1004
NET006437,2026-06-01 13:40:00,U1017,emily.hernandez34,confluence.corp.local,INTERNAL,139343,WKSTN-U1017
NET021505,2026-06-01 13:47:00,U1053,john.jackson31,vpn.corp.local,INTERNAL,234537,WKSTN-U1053
NET015944,2026-06-01 14:01:00,U1039,mark.thomas,vpn.corp.local,INTERNAL,250065,WKSTN-U1039
NET017925,2026-06-01 13:58:00,U1044,lisa.ramirez9,vpn.corp.local,INTERNAL,328646,WKSTN-U1044
NET009632,2026-06-01 13:41:00,U1024,emily.miller,hr-portal.corp.local,INTERNAL,178969,WKSTN-U1024
NET029937,2026-06-01 13:42:00,U1074,sarah.williams7,hr-portal.corp.local,INTERNAL,93026,WKSTN-U1074
NET016737,2026-06-01 13:45:00,U1041,matthew.allen52,vpn.corp.local,INTERNAL,214154,WKSTN-U1041
NET019551,2026-06-01 13:56:00,U1048,jennifer.thomas87,mail.corp.local,INTERNAL,34231,WKSTN-U1048
NET040236,2026-06-01 13:49:00,U1098,nancy.wright49,hr-portal.corp.local,INTERNAL,103018,WKSTN-U1098
NET032343,2026-06-01 13:49:00,U1080,joseph.jackson91,mail.corp.local	,INTERNAL,236658,WKSTN-U1080
NET008728,2026-06-01 14:05:00,U1022,sandra.brown,sharepoint.corp.local,INTERNAL,49672,WKSTN-U1022
NET023505,2026-06-01 14:15:00,U1058,jennifer.ramirez18,hr-portal.corp.local,INTERNAL,467550,WKSTN-U1058	
NET003182,2026-06-01 14:31:00,U1009,,sharepoint.corp.local,INTERNAL,320603,WKSTN-U1009
NET038154,2026-06-01 14:36:00,U1093,sarah.clark44,hr-portal.corp.local,INTERNAL,28766,WKSTN-U1093
NET002811,2026-06-01 14:20:00,U1008,joshua.hernandez,sharepoint.corp.local,INTERNAL,402983,
NET040623,2026-06-01 14:19:00,U1099,joseph.garcia,vpn.corp.local,INTERNAL,325712,WKSTN-U1099
NET004751,2026-06-01 14:36:00,U1013,emily.smith,hr-portal.corp.local,INTERNAL,297449,WKSTN-U1013
NET026752,2026-06-01 14:08:00,U1066,michelle.wright62,confluence.corp.local,INTERNAL,274680,WKSTN-U1066
NET014346,2026-06-01 14:33:00,U1035,nancy.rodriguez82	,sharepoint.corp.local,INTERNAL,363251,WKSTN-U1035
NET009633,2026-06-01 14:18:00,U1024,emily.miller,mail.corp.local,INTERNAL,468533,WKSTN-U1024
NET026754,2026-06-01 14:30:00,U1066,michelle.wright62,hr-portal.corp.local,INTERNAL,159468,WKSTN-U1066
NET034559,2026-06-01 14:07:00,U1085,barbara.walker67,confluence.corp.local,INTERNAL,437274,WKSTN-U1085
NET034991,2026-06-01 14:15:00,U1086,steven.thompson53,jira.corp.local,INTERNAL,61590,WKSTN-U1086
NET011446,2026-06-01 14:08:00,U1028,john.hill,mail.corp.local,INTERNAL,439201,WKSTN-U1028
NET024700,2026-06-01 14:33:00,U1061,jessica.rodriguez,vpn.corp.local,INTERNAL,180034,WKSTN-U1061
NET018724,2026-06-01 14:28:00,U1046,michelle.torres39,hr-portal.corp.local,INTERNAL,422755,WKSTN-U1046
NET009634,2026-06-01 14:10:00,U1024,emily.miller,hr-portal.corp.local,INTERNAL,9334,WKSTN-U1024
NET025527,2026-06-01 14:11:00,U1063,john.nguyen,vpn.corp.local,INTERNAL,234643,WKSTN-U1063
NET022337,2026-06-01 14:15:00,U1055,patricia.wilson54,jira.corp.local,INTERNAL,372150,WKSTN-U1055
NET025913,2026-06-01 14:37:00,U1064,matthew.wright55,vpn.corp.local,INTERNAL,330734,WKSTN-U1064
NET000411,2026-06-01 14:31:00,U1002,donna.ramirez,mail.corp.local,INTERNAL,243249,WKSTN-U1002
NET008725,2026-06-01 14:30:00,U1022,sandra.brown,hr-portal.corp.local,INTERNAL,13815,WKSTN-U1022
NET034556,2026-06-01 14:15:00,U1085,barbara.walker67,jira.corp.local,INTERNAL,114762,WKSTN-U1085
NET003957,2026-06-01 14:08:00,U1011,donna.ramirez75,jira.corp.local,INTERNAL,491189,WKSTN-U1011
NET026311,2026-06-01 14:29:00,U1065,MICHAEL.RAMIREZ47,,INTERNAL,439428,WKSTN-U1065
NET034993,2026-06-01 15:02:00,U1086,steven.thompson53,sharepoint.corp.local,INTERNAL,35361,WKSTN-U1086
NET029549,2026-06-01 15:04:00,U1073,michael.gonzalez,hr-portal.corp.local	,INTERNAL,93538,WKSTN-U1073
NET024312,2026-06-01 15:03:00,U1060,matthew.anderson,confluence.corp.local,INTERNAL,360650,WKSTN-U1060
NET029548,2026-06-01 14:49:00,U1073,michael.gonzalez,sharepoint.corp.local,INTERNAL,358089,WKSTN-U1073
NET007393,2026-06-01 15:06:00,U1019,donna.anderson,  hr-portal.corp.local ,INTERNAL,157842,WKSTN-U1019
NET001253,2026-06-01 15:05:00,U1004,elizabeth.wilson98,vpn.corp.local,INTERNAL,393914,WKSTN-U1004
NET013952,2026-06-01 14:43:00,U1034,thomas.allen63,jira.corp.local,INTERNAL,306994,WKSTN-U1034
NET002432,2026-06-01 14:57:00,U1007,sarah.robinson82,confluence.corp.local,INTERNAL,373968,WKSTN-U1007
NET033653,2026-06-01 15:15:00,U1083,sarah.allen70,sharepoint.corp.local,INTERNAL,281505,WKSTN-U1083
NET017126,2026-06-01 15:03:00,U1042,michael.hill56,hr-portal.corp.local,INTERNAL,367869,WKSTN-U1042
NET012748,2026-06-01 14:52:00,U1031,john.wright28,hr-portal.corp.local,INTERNAL,245396,WKSTN-U1031
NET004337,2026-06-01 14:43:00,U1012,linda.martinez,vpn.corp.local,INTERNAL,158880,WKSTN-U1012
NET006440,2026-06-01 14:47:00,U1017,emily.hernandez34,jira.corp.local,INTERNAL,153095,WKSTN-U1017
NET015541,2026-06-01 14:46:00,U1038,emily.clark,vpn.corp.local,INTERNAL,297595,WKSTN-U1038
NET009184,2026-06-01 14:58:00,U1023,richard.wright,hr-portal.corp.local,INTERNAL,90860,WKSTN-U1023
NET002040,2026-06-01 14:51:00,U1006,george.gonzalez,sharepoint.corp.local,INTERNAL,183627,WKSTN-U1006
NET024702,2026-06-01 14:43:00,U1061,jessica.rodriguez,hr-portal.corp.local,INTERNAL,372671,WKSTN-U1061
NET008281,2026-06-01 14:53:00,U1021,jessica.walker,,INTERNAL,150944,WKSTN-U1021
NET000415,2026-06-01 14:59:00,U1002,donna.ramirez,linkedin.com,EXTERNAL,15231,WKSTN-U1002
NET031120,2026-06-01 14:57:00,U1077,kimberly.harris58,mail.corp.local,INTERNAL,341414,WKSTN-U1077
NET018726,2026-06-01 15:09:00,U1046,michelle.torres39,sharepoint.corp.local,INTERNAL,83294,WKSTN-U1046
NET035882,2026-06-01 15:07:00,U1088,andrew.smith85,confluence.corp.local,INTERNAL,207413,WKSTN-U1088
NET021113,2026-06-01 14:56:00,U1052,PAUL.TAYLOR,jira.corp.local,INTERNAL,478772,WKSTN-U1052
NET003602,2026-06-01 15:00:00,U1010,SUSAN.YOUNG51,weather.com,EXTERNAL,6265,WKSTN-U1010
NET007390,2026-06-01 14:39:00,U1019,donna.anderson,hr-portal.corp.local,INTERNAL,28434,WKSTN-U1019
NET023897,2026-06-01 15:46:00,U1059,daniel.perez98,mail.corp.local,internal,173971,WKSTN-U1059
NET025915,2026-06-01 15:42:00,U1064,matthew.wright55,confluence.corp.local,internal,477977,WKSTN-U1064
NET033654,2026-06-01 15:21:00,U1083,sarah.allen70,mail.corp.local,INTERNAL,409593,WKSTN-U1083
NET028743,2026-06-01 15:26:00,U1071,matthew.robinson35,hr-portal.corp.local,INTERNAL,271799,WKSTN-U1071
NET031922,2026-06-01 15:28:00,U1079,emily.jones,confluence.corp.local,INTERNAL,428883,WKSTN-U1079
NET035883,2026-06-01 15:37:00,U1088,andrew.smith85,news.com,EXTERNAL,19735,WKSTN-U1088
NET030726,2026-06-01 15:39:00,U1076,john.torres,vpn.corp.local,INTERNAL,211059,WKSTN-U1076
NET029138,2026-06-01 15:38:00,U1072,kenneth.lopez,mail.corp.local,internal,176020,WKSTN-U1072
NET009182,2026-06-01 15:35:00,U1023,richard.wright,hr-portal.corp.local,INTERNAL,387300,WKSTN-U1023
NET009183,2026-06-01 15:27:00,U1023,richard.wright,hr-portal.corp.local,INTERNAL,175723,WKSTN-U1023
NET027895,2026-06-01 15:16:00,U1069,jessica.clark,sharepoint.corp.local,INTERNAL,136914,WKSTN-U1069
NET037261,2026-06-01 15:18:00,U1091,linda.robinson,mail.corp.local,INTERNAL,217307,WKSTN-U1091
NET019553,2026-06-01 15:19:00,U1048,jennifer.thomas87,mail.corp.local,INTERNAL,,WKSTN-U1048
NET013566,2026-06-01 15:27:00,U1033,linda.miller,vpn.corp.local,INTERNAL,480462,WKSTN-U1033
NET000414,2026-06-01 15:21:00,U1002,donna.ramirez,mail.corp.local,INTERNAL,208399,WKSTN-U1002
NET024314,2026-06-01 15:37:00,U1060,matthew.anderson,vpn.corp.local,INTERNAL,272551,WKSTN-U1060
NET002434,2026-06-01 15:32:00,U1007,sarah.robinson82,jira.corp.local,INTERNAL,346757,WKSTN-U1007
NET002042,2026-06-01 15:23:00,U1006,george.gonzalez	,hr-portal.corp.local,INTERNAL,475586,WKSTN-U1006
NET034560,2026-06-01 15:24:00,U1085,barbara.walker67,sharepoint.corp.local,INTERNAL,492226,WKSTN-U1085
NET000831,2026-06-01 15:43:00,U1003,kenneth.clark29,vpn.corp.local,INTERNAL,359697,WKSTN-U1003
NET034994,2026-06-01 15:32:00,U1086,steven.thompson53,sharepoint.corp.local,INTERNAL,72996,WKSTN-U1086
NET028741,2026-06-01 15:15:00,U1071,matthew.robinson35,sharepoint.corp.local,INTERNAL,390592,WKSTN-U1071
NET031509,2026-06-01 15:21:00,U1078,michelle.miller,vpn.corp.local,INTERNAL,209727,WKSTN-U1078
NET040990,2026-06-01 15:41:00,U1100,daniel.brown38,jira.corp.local,INTERNAL,214331,WKSTN-U1100
NET038599,2026-06-01 15:29:00,U1094,elizabeth.lewis69,vpn.corp.local,INTERNAL,43057,WKSTN-U1094
NET036353,2026-06-01 15:53:00,U1089,paul.brown27,mail.corp.local,INTERNAL,82317,WKSTN-U1089
NET008278,2026-06-01 15:59:00,U1021,jessica.walker,vpn.corp.local,INTERNAL,152535,WKSTN-U1021
NET010525,2026-06-01 16:22:00,U1026,elizabeth.gonzalez,vpn.corp.local,INTERNAL,168841,WKSTN-U1026
NET033214,2026-06-01 16:13:00,U1082,karen.hill96,linkedin.com	,EXTERNAL,14062,WKSTN-U1082
NET032780,2026-06-01 15:55:00,U1081,margaret.davis,vpn.corp.local,INTERNAL,25086,WKSTN-U1081
NET035438,2026-06-01 16:07:00,U1087,charles.sanchez,confluence.corp.local,INTERNAL,N/A,WKSTN-U1087
NET035440,2026-06-01 15:57:00,U1087,charles.sanchez,linkedin.com,EXTERNAL,13937,WKSTN-U1087
NET018322,2026-06-01 16:23:00,U1045,daniel.sanchez90,vpn.corp.local,INTERNAL,468611,WKSTN-U1045
NET026309,2026-06-01 16:03:00,U1065,michael.ramirez47,confluence.corp.local,INTERNAL,12206,WKSTN-U1065
NET013951,2026-06-01 15:47:00,U1034,thomas.allen63,mail.corp.local,internal,301382,WKSTN-U1034
NET019550,2026-06-01 16:07:00,U1048,jennifer.thomas87,hr-portal.corp.local,INTERNAL,310251,WKSTN-U1048
NET011447,2026-06-01 15:57:00,U1028,john.hill,jira.corp.local,INTERNAL,204844,WKSTN-U1028
NET033212,2026-06-01 16:10:00,U1082,karen.hill96,confluence.corp.local,INTERNAL,61109,WKSTN-U1082
NET009635,2026-06-01 16:01:00,U1024,emily.miller,news.com,EXTERNAL,1483,  WKSTN-U1024 
NET040234,2026-06-01 16:14:00,U1098,nancy.wright49,jira.corp.local,,477933,WKSTN-U1098
NET008729,2026-06-01 16:10:00,U1022,sandra.brown,linkedin.com,EXTERNAL,6175,WKSTN-U1022
NET037707,2026-06-01 16:06:00,U1092,steven.thomas,hr-portal.corp.local,,5223,WKSTN-U1092
NET012747,2026-06-01 16:01:00,U1031,,vpn.corp.local,INTERNAL,325993,  WKSTN-U1031 
NET016735,2026-06-01 16:09:00,U1041,matthew.allen52,sharepoint.corp.local,INTERNAL,175942,WKSTN-U1041
NET028332,2026-06-01 16:25:00,U1070,betty.thomas40,hr-portal.corp.local,INTERNAL,451933,WKSTN-U1070
NET027509,2026-06-01 16:08:00,U1068,susan.thompson34,hr-portal.corp.local,INTERNAL,294211,WKSTN-U1068
NET000019,2026-06-01 16:07:00,U1001,linda.johnson95,mail.corp.local,INTERNAL,423832,WKSTN-U1001
NET006438,2026-06-01 16:24:00,U1017,emily.hernandez34,vpn.corp.local,INTERNAL,473719,WKSTN-U1017
NET018727,2026-06-01 16:22:00,U1046,michelle.torres39	,linkedin.com,EXTERNAL,12483,WKSTN-U1046
NET011869,2026-06-01 16:20:00,U1029,michelle.garcia54,hr-portal.corp.local,INTERNAL,436921,WKSTN-U1029
NET010523,2026-06-01 17:07:00,U1026,elizabeth.gonzalez,mail.corp.local,INTERNAL,34827,WKSTN-U1026	
NET007392,2026-06-01 16:53:00,U1019,donna.anderson,hr-portal.corp.local,INTERNAL,,WKSTN-U1019
NET028333,2026-06-01 17:02:00,U1070,betty.thomas40,,INTERNAL,62789,WKSTN-U1070
NET013562,2026-06-01 17:16:00,U1033,linda.miller,jira.corp.local,,323406,WKSTN-U1033
NET003598,2026-06-01 16:50:00,U1010,susan.young51,jira.corp.local,INTERNAL,121108,WKSTN-U1010
NET033210,2026-06-01 16:45:00,U1082,karen.hill96,hr-portal.corp.local,INTERNAL,261720,WKSTN-U1082	
NET025934,2026-06-02 07:35:00,U1064,matthew.wright55,jira.corp.local,INTERNAL,25869,WKSTN-U1064
NET035881,2026-06-01 16:39:00,U1088,andrew.smith85,jira.corp.local,INTERNAL,151013,WKSTN-U1088
NET006937,2026-06-01 16:39:00,U1018,betty.white57,hr-portal.corp.local,INTERNAL,214525,WKSTN-U1018
NET010524,2026-06-01 17:00:00,U1026,elizabeth.gonzalez,mail.corp.local,INTERNAL,128484,WKSTN-U1026
NET020722,2026-06-01 17:26:00,U1051,sandra.king72,confluence.corp.local,INTERNAL,434853,
NET032342,2026-06-01 16:35:00,U1080,joseph.jackson91,hr-portal.corp.local,INTERNAL,150109,WKSTN-U1080
NET013564,2026-06-01 16:37:00,U1033,linda.miller,confluence.corp.local,INTERNAL,321937,WKSTN-U1033
NET015124,2026-06-01 16:38:00,U1037,,mail.corp.local,INTERNAL,392467,
NET031924,2026-06-01 16:26:00,U1079,,vpn.corp.local,INTERNAL,54579,WKSTN-U1079
NET019554,2026-06-01 16:53:00,U1048,jennifer.thomas87,hr-portal.corp.local,INTERNAL,463753,WKSTN-U1048
NET020311,2026-06-01 17:22:00,U1050,michael.ramirez,vpn.corp.local,INTERNAL,389342,WKSTN-U1050
NET039835,2026-06-01 17:46:00,U1097,mark.martinez10,mail.corp.local	,INTERNAL,418048,WKSTN-U1097
NET005584,2026-06-01 16:51:00,U1015,lisa.hernandez,mail.corp.local,INTERNAL,407171,WKSTN-U1015
NET040622,2026-06-01 17:45:00,U1099,joseph.garcia,jira.corp.local,INTERNAL,57460,WKSTN-U1099
NET003601,2026-06-01 16:51:00,U1010,susan.young51,sharepoint.corp.local,internal,,WKSTN-U1010
NET006442,2026-06-01 16:35:00,U1017,emily.hernandez34,weather.com,EXTERNAL,5128,WKSTN-U1017	
NET006936,2026-06-01 16:42:00,U1018,betty.white57,sharepoint.corp.local,INTERNAL,324296,WKSTN-U1018
NET028331,2026-06-01 17:09:00,U1070,betty.thomas40,confluence.corp.local,INTERNAL,88957,WKSTN-U1070
NET012749,2026-06-01 16:40:00,U1031,john.wright28,hr-portal.corp.local,INTERNAL,126861,WKSTN-U1031	
NET033680,2026-06-02 07:37:00,U1083,sarah.allen70,mail.corp.local,INTERNAL,159800,WKSTN-U1083
NET002450,2026-06-02 08:22:00,U1007,sarah.robinson82,mail.corp.local,INTERNAL,264292,WKSTN-U1007
NET014755,2026-06-02 08:35:00,U1036,linda.jones,vpn.corp.local,INTERNAL,130353,WKSTN-U1036
NET014754,2026-06-02 08:38:00,U1036,linda.jones,confluence.corp.local,INTERNAL,,WKSTN-U1036
NET021929,2026-06-02 08:28:00,U1054,anthony.martinez,vpn.corp.local,INTERNAL,179149,WKSTN-U1054
NET009202,2026-06-02 07:40:00,U1023,richard.wright,mail.corp.local,INTERNAL,296523,WKSTN-U1023
NET035011,2026-06-02 08:14:00,U1086,steven.thompson53,vpn.corp.local,INTERNAL,321341,WKSTN-U1086
NET035463,2026-06-02 08:35:00,U1087,charles.sanchez,sharepoint.corp.local,INTERNAL,297129,WKSTN-U1087
NET005605,2026-06-02 08:23:00,U1015,lisa.hernandez,sharepoint.corp.local,,94660,WKSTN-U1015
NET035464,2026-06-02 08:23:00,U1087,charles.sanchez,confluence.corp.local,INTERNAL,290433,WKSTN-U1087
NET004772,2026-06-02 08:06:00,U1013,emily.smith,sharepoint.corp.local,INTERNAL,363425,WKSTN-U1013
NET033233,2026-06-02 08:28:00,U1082,karen.hill96,,INTERNAL,58703,WKSTN-U1082
NET021931,2026-06-02 08:10:00,U1054,anthony.martinez,vpn.corp.local,INTERNAL,245013,WKSTN-U1054
NET004773,2026-06-02 08:28:00,U1013,emily.smith,sharepoint.corp.local,INTERNAL,452108,WKSTN-U1013
NET023138,2026-06-02 08:45:00,U1057,,confluence.corp.local,INTERNAL,492036,WKSTN-U1057
NET025545,2026-06-02 08:48:00,U1063,john.nguyen,hr-portal.corp.local,INTERNAL,265855,WKSTN-U1063
NET028763,2026-06-02 08:48:00,U1071,matthew.robinson35,vpn.corp.local,INTERNAL,172640,WKSTN-U1071
NET035462,2026-06-02 08:33:00,U1087,charles.sanchez,confluence.corp.local,INTERNAL,15572,WKSTN-U1087
NET021930,2026-06-02 07:45:00,U1054,anthony.martinez,confluence.corp.local,INTERNAL,197502,WKSTN-U1054
NET033681,2026-06-02 07:52:00,U1083,sarah.allen70,mail.corp.local,INTERNAL,365587,WKSTN-U1083
NET029158,2026-06-02 08:02:00,U1072,kenneth.lopez,confluence.corp.local,INTERNAL,404345,WKSTN-U1072
NET009203,2026-06-02 08:38:00,U1023,richard.wright,mail.corp.local,INTERNAL,72342,
NET020328,2026-06-02 08:06:00,U1050,michael.ramirez,sharepoint.corp.local,,214862,WKSTN-U1050
NET033678,2026-06-02 08:22:00,U1083,sarah.allen70,vpn.corp.local,INTERNAL,100210,WKSTN-U1083
NET039437,2026-06-02 08:55:00,U1096,david.allen76,hr-portal.corp.local,INTERNAL,483449,WKSTN-U1096
NET004353,2026-06-02 08:59:00,U1012,linda.martinez,sharepoint.corp.local,INTERNAL,42452,WKSTN-U1012
NET007407,2026-06-02 09:28:00,U1019,donna.anderson,sharepoint.corp.local,INTERNAL,352981,WKSTN-U1019
NET028764,2026-06-02 09:20:00,U1071,matthew.robinson35,confluence.corp.local,INTERNAL,435794,WKSTN-U1071
NET029157,2026-06-02 08:59:00,U1072,kenneth.lopez	,sharepoint.corp.local,INTERNAL,316761,WKSTN-U1072
NET026330,2026-06-02 09:01:00,U1065,michael.ramirez47,hr-portal.corp.local,INTERNAL,312567,
NET013966,2026-06-02 09:31:00,U1034,thomas.allen63,jira.corp.local,INTERNAL,387823,WKSTN-U1034
NET000848,2026-06-02 08:57:00,U1003,kenneth.clark29,vpn.corp.local,INTERNAL,-85539.0,WKSTN-U1003
NET006014,2026-06-02 09:18:00,U1016,patricia.thomas,confluence.corp.local,INTERNAL,486045,WKSTN-U1016
NET011890,2026-06-02 09:21:00,U1029,michelle.garcia54,mail.corp.local,INTERNAL,389674,WKSTN-U1029
NET039038,2026-06-02 09:04:00,U1095,richard.thomas74,confluence.corp.local,INTERNAL,N/A,WKSTN-U1095
NET031944,2026-06-02 09:27:00,U1079,emily.jones,mail.corp.local,INTERNAL,309867,WKSTN-U1079
NET025543,2026-06-02 09:22:00,U1063,john.nguyen,confluence.corp.local,INTERNAL,110002,WKSTN-U1063
NET019159,2026-06-02 09:05:00,U1047,SANDRA.LEWIS,hr-portal.corp.local,INTERNAL,350593,WKSTN-U1047
NET011472,2026-06-02 09:31:00,U1028,john.hill,jira.corp.local,INTERNAL,383826,WKSTN-U1028
NET032360,2026-06-02 08:58:00,U1080,joseph.jackson91,sharepoint.corp.local,INTERNAL,16998,WKSTN-U1080
NET003614,2026-06-02 09:06:00,U1010,susan.young51,sharepoint.corp.local,INTERNAL,198879,WKSTN-U1010
NET011468,2026-06-02 09:23:00,U1028,john.hill,sharepoint.corp.local,INTERNAL,322947,WKSTN-U1028
NET013965,2026-06-02 09:26:00,U1034,thomas.allen63,confluence.corp.local,INTERNAL,203310,WKSTN-U1034
NET033230,2026-06-02 09:26:00,U1082,karen.hill96,sharepoint.corp.local,INTERNAL,424362,WKSTN-U1082
NET000850,2026-06-02 09:14:00,U1003,kenneth.clark29,sharepoint.corp.local,INTERNAL,68048,WKSTN-U1003
NET002831,2026-06-02 08:56:00,U1008,joshua.hernandez,jira.corp.local,INTERNAL,479752,WKSTN-U1008
NET038173,2026-06-02 09:25:00,U1093,sarah.clark44,hr-portal.corp.local,INTERNAL,433814,WKSTN-U1093
NET031533,2026-06-02 09:23:00,U1078,michelle.miller,confluence.corp.local,INTERNAL,490223,  WKSTN-U1078 
NET032803,2026-06-02 09:01:00,U1081,margaret.davis,vpn.corp.local,INTERNAL,86924,WKSTN-U1081
NET007406,2026-06-02 09:21:00,U1019,donna.anderson,hr-portal.corp.local,INTERNAL,216229,WKSTN-U1019
NET012769,2026-06-02 09:52:00,U1031,john.wright28,jira.corp.local,INTERNAL,136074,WKSTN-U1031
NET020743,2026-06-02 09:53:00,U1051,sandra.king72,news.com,EXTERNAL,16126,WKSTN-U1051
NET012765,2026-06-02 09:48:00,U1031,john.wright28,hr-portal.corp.local,INTERNAL,40844,WKSTN-U1031
NET004355,2026-06-02 09:36:00,U1012,linda.martinez,sharepoint.corp.local,INTERNAL,196302,WKSTN-U1012
NET022351,2026-06-02 09:32:00,U1055,patricia.wilson54,vpn.corp.local,INTERNAL,129237,WKSTN-U1055
NET038620,2026-06-02 09:42:00,U1094,elizabeth.lewis69,confluence.corp.local,INTERNAL,481289,WKSTN-U1094
NET001270,2026-06-02 09:59:00,U1004,elizabeth.wilson98,vpn.corp.local,INTERNAL,335193,WKSTN-U1004
NET019570,2026-06-02 09:41:00,U1048,jennifer.thomas87,hr-portal.corp.local,INTERNAL,102805,WKSTN-U1048
NET037728,2026-06-02 09:37:00,U1092,steven.thomas,jira.corp.local,INTERNAL,167133,WKSTN-U1092
NET038175,2026-06-02 09:31:00,U1093,sarah.clark44,jira.corp.local,INTERNAL,218054,WKSTN-U1093
NET005203,2026-06-02 09:41:00,U1014,james.taylor,vpn.corp.local,INTERNAL,428785,WKSTN-U1014
NET004775,2026-06-02 09:47:00,U1013,emily.smith,  confluence.corp.local ,INTERNAL,472459,WKSTN-U1013
NET032801,2026-06-02 09:50:00,U1081,margaret.davis,sharepoint.corp.local,INTERNAL,49607,WKSTN-U1081
NET021927,2026-06-02 09:59:00,U1054,anthony.martinez,mail.corp.local,INTERNAL,100343,WKSTN-U1054
NET041010,2026-06-02 09:47:00,U1100,daniel.brown38,vpn.corp.local,INTERNAL,9418,WKSTN-U1100
NET017141,2026-06-02 09:52:00,U1042,michael.hill56,,INTERNAL,55894,WKSTN-U1042
NET036370,2026-06-02 09:50:00,U1089,paul.brown27,mail.corp.local,INTERNAL,184687,WKSTN-U1089
NET003615,2026-06-02 09:54:00,U1010,susan.young51	,sharepoint.corp.local,INTERNAL,151576,WKSTN-U1010
NET028762,2026-06-02 09:38:00,U1071,matthew.robinson35,mail.corp.local,INTERNAL,332334,WKSTN-U1071
NET023912,2026-06-02 09:31:00,U1059,daniel.perez98,confluence.corp.local,INTERNAL,157048,WKSTN-U1059
NET033231,2026-06-02 09:43:00,U1082,karen.hill96,vpn.corp.local,INTERNAL,186362,WKSTN-U1082
NET015558,2026-06-02 09:43:00,U1038,emily.clark,jira.corp.local,INTERNAL,43194,WKSTN-U1038
NET039855,2026-06-02 09:33:00,U1097,,confluence.corp.local,INTERNAL,224824,WKSTN-U1097
NET025138,2026-06-02 09:39:00,U1062,william.martin,jira.corp.local,INTERNAL,456107,WKSTN-U1062
NET041014,2026-06-02 09:40:00,U1100,daniel.brown38,linkedin.com,EXTERNAL,16868,WKSTN-U1100
NET026771,2026-06-02 10:00:00,U1066,michelle.wright62,hr-portal.corp.local,INTERNAL,458916,WKSTN-U1066
NET021524,2026-06-02 10:13:00,U1053,john.jackson31,hr-portal.corp.local,INTERNAL,97221,WKSTN-U1053
NET020740,2026-06-02 10:18:00,U1051,sandra.king72,jira.corp.local,INTERNAL,334090,WKSTN-U1051
NET017144,2026-06-02 10:21:00,U1042,michael.hill56,jira.corp.local,INTERNAL,56203,WKSTN-U1042
NET017553,2026-06-02 10:22:00,U1043,thomas.williams91,mail.corp.local,INTERNAL,299888,WKSTN-U1043
NET034580,2026-06-02 10:06:00,U1085,barbara.walker67,hr-portal.corp.local,INTERNAL,24677,WKSTN-U1085
NET015559,2026-06-02 10:21:00,U1038,emily.clark,jira.corp.local,INTERNAL,148700,WKSTN-U1038
NET009204,2026-06-02 10:29:00,U1023,richard.wright,hr-portal.corp.local	,INTERNAL,492821,WKSTN-U1023
NET040640,2026-06-02 10:29:00,U1099,JOSEPH.GARCIA,sharepoint.corp.local,INTERNAL,180799,WKSTN-U1099
NET017142,2026-06-02 10:01:00,U1042,michael.hill56,vpn.corp.local,INTERNAL,310891,WKSTN-U1042
NET007410,2026-06-02 10:21:00,U1019,donna.anderson,confluence.corp.local,INTERNAL,69903,WKSTN-U1019
NET001660,2026-06-02 10:00:00,U1005,robert.robinson,mail.corp.local,INTERNAL,307827,WKSTN-U1005
NET037283,2026-06-02 10:10:00,U1091,linda.robinson,confluence.corp.local,INTERNAL,496419,WKSTN-U1091
NET019571,2026-06-02 10:13:00,U1048,jennifer.thomas87,hr-portal.corp.local,INTERNAL,441367,WKSTN-U1048
NET025139,2026-06-02 10:07:00,U1062,william.martin,mail.corp.local,INTERNAL,100306,WKSTN-U1062
NET029567,2026-06-02 10:16:00,U1073,michael.gonzalez,vpn.corp.local,INTERNAL,99761,WKSTN-U1073
NET033234,2026-06-02 10:12:00,U1082,karen.hill96,vpn.corp.local,INTERNAL,179168,
NET030363,2026-06-02 10:20:00,U1075,steven.lewis,mail.corp.local,INTERNAL,41131,WKSTN-U1075
