event_id,timestamp,user_id,username,event_type,status,source_ip,geo_country,device
AUTH028334,2026-06-02 07:30:00,U1070,betty.thomas40,LOGIN,SUCCESS,10.2.102.200,US,WKSTN-U1070
AUTH021914,2026-06-02 07:00:00,U1054,anthony.martinez,LOGIN,SUCCESS,10.1.146.102,US,WKSTN-U1054
AUTH013160,2026-06-02 07:15:00,U1032,paul.wright91,LOGIN,SUCCESS,10.2.82.131,IN,WKSTN-U1032
AUTH033659,2026-06-02 07:06:00,U1083,sarah.allen70,LOGIN,FAILURE,10.3.255.94,IN,WKSTN-U1083
AUTH039422,2026-06-02 07:05:00,U1096,david.allen76,LOGIN,SUCCESS,10.3.244.106,US,WKSTN-U1096
AUTH004754,2026-06-02 07:00:00,U1013,emily.smith,LOGIN,SUCCESS,10.3.4.47,US,WKSTN-U1013
AUTH011870,2026-06-02 07:15:00,U1029,michelle.garcia54,LOGIN,,10.3.15.18,IN,WKSTN-U1029
AUTH029142,2026-06-02 07:25:00,U1072,kenneth.lopez,LOGIN,SUCCESS,10.1.38.252,us,WKSTN-U1072
AUTH022338,2026-06-02 07:05:00,U1055,patricia.wilson54,LOGIN,SUCCESS,10.2.246.10,US,WKSTN-U1055
AUTH000833,2026-06-02 07:10:00,U1003,kenneth.clark29,LOGIN,SUCCESS,10.3.183.12,US,WKSTN-U1003
AUTH025530,2026-06-02 07:45:00,U1063,john.nguyen,LOGIN,SUCCESS,10.3.11.211,US,WKSTN-U1063
AUTH019921,2026-06-02 08:05:00,U1049,michelle.jones59,LOGIN,success,10.1.204.50,US,WKSTN-U1049
AUTH037266,2026-06-02 08:00:00,U1091,linda.robinson,LOGIN,,10.0.253.187,US,WKSTN-U1091
AUTH025122,2026-06-02 08:15:00,U1062,william.martin,LOGIN,SUCCESS,10.1.166.235,US,WKSTN-U1062
AUTH023122,2026-06-02 08:20:00,U1057,nancy.sanchez,LOGIN,SUCCESS,10.2.36.233,US,WKSTN-U1057
AUTH005586,2026-06-02 08:20:00,U1015,lisa.hernandez,LOGIN,SUCCESS,10.0.104.9,IN,WKSTN-U1015
AUTH019555,2026-06-02 08:15:00,U1048,jennifer.thomas87,LOGIN,SUCCESS,10.2.93.54,US,WKSTN-U1048
AUTH040237,2026-06-02 08:10:00,U1098,,LOGIN,SUCCESS,10.0.51.250,US,WKSTN-U1098
AUTH031123,2026-06-02 07:40:00,U1077,kimberly.harris58,LOGIN,SUCCESS,10.1.63.86,US,WKSTN-U1077
AUTH022727,2026-06-02 07:45:00,U1056,anthony.clark,LOGIN,SUCCESS,10.2.83.20,US,WKSTN-U1056
AUTH000021,2026-06-02 07:40:00,U1001,linda.johnson95,LOGIN,SUCCESS,10.1.203.249,IN,WKSTN-U1001
AUTH012750,2026-06-02 08:20:00,U1031,john.wright28,LOGIN,SUCCESS,10.0.79.159,US,WKSTN-U1031
AUTH016740,2026-06-02 08:05:00,U1041,matthew.allen52,LOGIN,SUCCESS,10.3.139.228,US,WKSTN-U1041
AUTH020724,2026-06-02 08:15:00,U1051,  sandra.king72 ,LOGIN,SUCCESS,10.0.143.142,US,
AUTH034997,2026-06-02 07:45:00,U1086,steven.thompson53,LOGIN,SUCCESS,10.3.71.15,US,WKSTN-U1086
AUTH010079,2026-06-02 08:00:00,U1025,betty.brown22,LOGIN,SUCCESS,10.1.199.230,US,  WKSTN-U1025 
AUTH018326,2026-06-02 08:00:00,U1045,daniel.sanchez90,LOGIN,SUCCESS,10.2.60.135,US,WKSTN-U1045
AUTH006443,2026-06-02 07:45:00,U1017,emily.hernandez34,LOGIN,SUCCESS,10.0.155.172,US,WKSTN-U1017	
AUTH011448,2026-06-02 07:45:00,U1028,john.hill,LOGIN,SUCCESS,10.2.137.29,IN,WKSTN-U1028
AUTH013954,2026-06-02 07:40:00,U1034,thomas.allen63,LOGIN,SUCCESS,10.1.166.224,US,WKSTN-U1034
AUTH006445,2026-06-02 07:42:00,U1017,EMILY.HERNANDEZ34,LOGIN,FAILURE,10.2.106.212,US,WKSTN-U1017
AUTH002813,2026-06-02 08:05:00,U1008,joshua.hernandez,LOGIN,SUCCESS,10.2.97.193,US,WKSTN-U1008
AUTH032784,2026-06-02 07:45:00,U1081,margaret.davis,LOGIN,SUCCESS,10.2.162.27,,WKSTN-U1081
AUTH028744,2026-06-02 07:40:00,U1071,,LOGIN,SUCCESS,10.0.233.96,US,
AUTH000023,2026-06-02 07:35:00,U1001,linda.johnson95,LOGIN,FAILURE,10.0.232.96,US,WKSTN-U1001
AUTH017128,2026-06-02 09:00:00,U1042,michael.hill56,LOGIN,success,,US,WKSTN-U1042
AUTH017926,2026-06-02 09:05:00,U1044,lisa.ramirez9,LOGIN,SUCCESS,10.0.59.139,US,WKSTN-U1044
AUTH013567,2026-06-02 08:40:00,U1033,linda.miller,LOGIN,SUCCESS,10.3.16.163,US,WKSTN-U1033
AUTH015543,2026-06-02 09:05:00,U1038,EMILY.CLARK,LOGIN,SUCCESS,10.2.231.176,US,WKSTN-U1038
AUTH007394,2026-06-02 08:20:00,U1019,donna.anderson,LOGIN,SUCCESS,10.1.190.210,US,WKSTN-U1019
AUTH027510,2026-06-02 08:25:00,U1068,SUSAN.THOMPSON34	,LOGIN,SUCCESS,10.1.37.200,US,WKSTN-U1068
AUTH005992,2026-06-02 08:45:00,U1016,patricia.thomas,LOGIN,SUCCESS,10.3.183.160,US,WKSTN-U1016
AUTH003603,2026-06-02 08:45:00,U1010,susan.young51,LOGIN,SUCCESS,10.1.120.6,US,WKSTN-U1010
AUTH029940,2026-06-02 08:20:00,U1074,sarah.williams7,LOGIN,SUCCESS,10.0.161.176,US,WKSTN-U1074
AUTH031511,2026-06-02 08:40:00,U1078,michelle.miller,LOGIN,SUCCESS,10.3.149.153,US,WKSTN-U1078
AUTH008282,2026-06-02 08:25:00,U1021,  jessica.walker ,LOGIN,SUCCESS,10.3.29.133,US,WKSTN-U1021
AUTH015125,2026-06-02 08:25:00,U1037,robert.martin,login,SUCCESS,10.3.249.246,US,
AUTH010527,2026-06-02 08:40:00,U1026,elizabeth.gonzalez,LOGIN,SUCCESS,10.3.80.22,US,WKSTN-U1026
AUTH024705,2026-06-02 08:30:00,U1061,jessica.rodriguez,LOGIN,SUCCESS,10.3.14.96,US,WKSTN-U1061
AUTH004338,2026-06-02 08:45:00,U1012,linda.martinez,LOGIN,SUCCESS,10.1.24.77,US,WKSTN-U1012
AUTH024317,2026-06-02 08:43:00,U1060,matthew.anderson,LOGIN,FAILURE,10.3.76.15,IN,WKSTN-U1060
AUTH033215,2026-06-02 08:20:00,U1082,karen.hill96,LOGIN,SUCCESS,10.3.194.19,US,WKSTN-U1082
AUTH019141,2026-06-02 08:45:00,U1047,sandra.lewis,LOGIN,SUCCESS,10.1.48.72,US,  WKSTN-U1047 
AUTH026756,2026-06-02 08:25:00,U1066,michelle.wright62,LOGIN,SUCCESS,10.3.30.246,US,WKSTN-U1066
AUTH029553,2026-06-02 08:45:00,U1073,michael.gonzalez,LOGIN,SUCCESS,10.1.237.21,US,WKSTN-U1073
AUTH039024,2026-06-02 09:00:00,U1095,richard.thomas74,LOGIN,SUCCESS,10.1.74.225,US,WKSTN-U1095
AUTH038156,2026-06-02 08:30:00,U1093,sarah.clark44,LOGIN,SUCCESS,10.2.152.11,US,WKSTN-U1093
AUTH031926,2026-06-02 08:40:00,U1079,emily.jones,,SUCCESS,10.0.89.46,US,WKSTN-U1079
AUTH017540,2026-06-02 08:45:00,U1043,THOMAS.WILLIAMS91,LOGIN,SUCCESS,10.1.29.149,US,WKSTN-U1043
AUTH024315,2026-06-02 08:45:00,U1060,matthew.anderson,LOGIN,SUCCESS,10.2.70.199,IN,WKSTN-U1060
AUTH040625,2026-06-02 09:10:00,U1099,joseph.garcia,LOGIN,SUCCESS,10.2.192.153,IN,WKSTN-U1099
AUTH036792,2026-06-02 09:30:00,U1090,mary.hill,,SUCCESS,10.3.219.75,US,WKSTN-U1090
AUTH003959,2026-06-02 09:10:00,U1011,donna.ramirez75,LOGIN,SUCCESS,10.3.151.214,IN,WKSTN-U1011
AUTH036355,2026-06-02 09:10:00,U1089,paul.brown27,LOGIN,SUCCESS,10.1.177.105,IN,WKSTN-U1089
AUTH035884,2026-06-02 09:10:00,U1088,andrew.smith85,LOGIN,SUCCESS,10.2.251.24,US,WKSTN-U1088	
AUTH023509,2026-06-02 09:15:00,U1058,jennifer.ramirez18,LOGIN,SUCCESS,10.3.79.192,US,WKSTN-U1058
AUTH039836,2026-06-02 09:15:00,U1097,mark.martinez10,LOGIN,SUCCESS,10.2.119.145,US,WKSTN-U1097
AUTH002044,2026-06-02 09:10:00,U1006,george.gonzalez	,,SUCCESS,10.1.254.205,US,WKSTN-U1006
AUTH010971,2026-06-02 09:15:00,U1027,patricia.brown75,LOGIN,SUCCESS,10.0.114.228,US,WKSTN-U1027
AUTH030728,2026-06-02 09:15:00,U1076,john.torres,LOGIN,SUCCESS,10.1.252.123,US,WKSTN-U1076
AUTH018728,2026-06-02 09:15:00,U1046,michelle.torres39,LOGIN,SUCCESS,10.3.10.180,,WKSTN-U1046
AUTH007836,2026-06-02 09:20:00,U1020,andrew.thomas36,LOGIN,SUCCESS,10.0.139.108,US,WKSTN-U1020
AUTH034562,2026-06-02 09:15:00,U1085,barbara.walker67,LOGIN,SUCCESS,10.3.12.237,US,  WKSTN-U1085 
AUTH016318,2026-06-02 09:24:00,U1040,matthew.martin,LOGIN,failure,10.2.68.47,IN,WKSTN-U1040
AUTH003187,2026-06-02 09:15:00,U1009,daniel.brown,LOGIN,SUCCESS,10.1.15.168,US,WKSTN-U1009
AUTH006938,2026-06-02 09:20:00,U1018,betty.white57,LOGIN,SUCCESS,10.2.233.106,US,WKSTN-U1018
AUTH027898,2026-06-02 09:30:00,U1069,jessica.clark,LOGIN,SUCCESS,10.1.204.107,US,WKSTN-U1069
AUTH012307,2026-06-02 09:30:00,U1030,betty.rodriguez86,LOGIN,SUCCESS,10.2.217.211,IN,WKSTN-U1030
AUTH005193,2026-06-02 09:30:00,U1014,,LOGIN,SUCCESS,10.0.2.2,IN,WKSTN-U1014
AUTH009636,2026-06-02 09:15:00,U1024,emily.miller,LOGIN,SUCCESS,10.3.100.184,IN,WKSTN-U1024
AUTH037711,2026-06-02 09:05:00,U1092,steven.thomas	,LOGIN,SUCCESS,10.1.35.161,US,WKSTN-U1092
AUTH001256,2026-06-02 09:10:00,U1004,elizabeth.wilson98,LOGIN,SUCCESS,10.2.13.75,US,WKSTN-U1004
AUTH023899,2026-06-02 09:30:00,U1059,daniel.perez98,LOGIN,SUCCESS,10.2.135.200,US,WKSTN-U1059
AUTH016316,2026-06-02 09:25:00,U1040,matthew.martin,LOGIN,SUCCESS,10.3.184.96,US,WKSTN-U1040
AUTH027130,2026-06-02 09:25:00,U1067,paul.thomas97,LOGIN,SUCCESS,10.2.233.200,US,WKSTN-U1067
AUTH000416,2026-06-02 09:30:00,U1002,donna.ramirez,LOGIN,SUCCESS,10.1.105.73,US,WKSTN-U1002
AUTH010972,2026-06-02 17:00:00,U1027,patricia.brown75,LOGOUT,SUCCESS,10.0.155.225,US,WKSTN-U1027
AUTH030350,2026-06-02 09:40:00,U1075,steven.lewis,,SUCCESS,10.2.110.138,US,WKSTN-U1075
AUTH021507,2026-06-02 09:30:00,U1053,john.jackson31,LOGIN,SUCCESS,10.3.97.245,US,WKSTN-U1053
AUTH015544,2026-06-02 17:15:00,U1038,emily.clark,LOGOUT,SUCCESS,10.1.44.144,IN,WKSTN-U1038
AUTH025531,2026-06-02 17:00:00,U1063,john.nguyen,LOGOUT,SUCCESS,10.1.130.92,US,WKSTN-U1063	
AUTH000022,2026-06-02 17:15:00,U1001,linda.johnson95,LOGOUT,SUCCESS,10.2.46.204,US,WKSTN-U1001
AUTH021115,2026-06-02 09:45:00,U1052,paul.taylor,LOGIN,SUCCESS,10.0.35.87,US,WKSTN-U1052
AUTH015945,2026-06-02 09:50:00,U1039,,LOGIN,SUCCESS,10.2.143.218,US,WKSTN-U1039
AUTH037267,2026-06-02 17:15:00,U1091,linda.robinson,LOGOUT,SUCCESS,10.1.45.24,US,WKSTN-U1091
AUTH040993,2026-06-02 17:15:00,U1100,daniel.brown38,LOGOUT,SUCCESS,10.1.41.147,IN,WKSTN-U1100
AUTH022339,2026-06-02 17:00:00,U1055,patricia.wilson54,LOGOUT,SUCCESS,10.0.253.224,US,WKSTN-U1055
AUTH003188,2026-06-02 17:15:00,U1009,daniel.brown,LOGOUT,SUCCESS,10.0.169.24,US,WKSTN-U1009
AUTH027899,2026-06-02 17:15:00,U1069,jessica.clark,LOGOUT,SUCCESS,10.0.189.39,US,WKSTN-U1069
AUTH033658,2026-06-02 17:15:00,U1083,sarah.allen70,LOGOUT,SUCCESS,10.1.138.190,IN,WKSTN-U1083
AUTH013955,2026-06-02 17:00:00,U1034,thomas.allen63,LOGOUT,SUCCESS,10.0.198.208,US,WKSTN-U1034
AUTH021117,2026-06-02 09:41:00,U1052,paul.taylor,LOGIN,FAILURE,10.1.211.45,US,WKSTN-U1052
AUTH014349,2026-06-02 09:50:00,U1035,nancy.rodriguez82,LOGIN,SUCCESS,10.0.143.3,US,WKSTN-U1035
AUTH023123,2026-06-02 17:00:00,U1057,nancy.sanchez,LOGOUT,SUCCESS,10.2.93.116,US,WKSTN-U1057
AUTH001641,2026-06-02 09:50:00,U1005,ROBERT.ROBINSON,LOGIN,SUCCESS,10.2.41.198,IN,WKSTN-U1005
AUTH007395,2026-06-02 17:00:00,U1019,donna.anderson,LOGOUT,SUCCESS,10.0.67.84,US,WKSTN-U1019
AUTH028335,2026-06-02 17:00:00,U1070,betty.thomas40,LOGOUT,SUCCESS,10.1.56.208,US,WKSTN-U1070
AUTH014350,2026-06-02 17:00:00,U1035,,LOGOUT,SUCCESS,10.1.250.240,US,WKSTN-U1035
AUTH008283,2026-06-02 17:00:00,U1021,  jessica.walker ,logout,SUCCESS,10.1.16.15,US,WKSTN-U1021
AUTH029941,2026-06-02 17:00:00,U1074,sarah.williams7,,SUCCESS,10.3.183.199,US,WKSTN-U1074
AUTH026313,2026-06-02 17:30:00,U1065,michael.ramirez47,LOGOUT,SUCCESS,10.2.251.206,US,WKSTN-U1065
AUTH033216,2026-06-02 17:45:00,U1082,karen.hill96,LOGOUT,SUCCESS,10.2.130.155,US,
AUTH018327,2026-06-02 18:00:00,U1045,daniel.sanchez90,LOGOUT,SUCCESS,10.3.65.62,US,WKSTN-U1045
AUTH029554,2026-06-02 17:45:00,U1073,michael.gonzalez,LOGOUT,SUCCESS,10.1.208.31,US,WKSTN-U1073
AUTH012751,2026-06-02 17:30:00,U1031,john.wright28,LOGOUT,SUCCESS,,US,WKSTN-U1031
AUTH032785,2026-06-02 17:45:00,U1081,margaret.davis,LOGOUT,SUCCESS,10.1.182.81,US,WKSTN-U1081
AUTH007837,2026-06-02 17:45:00,U1020,andrew.thomas36,LOGOUT,SUCCESS,10.3.239.119,US,WKSTN-U1020
AUTH032345,2026-06-02 17:45:00,U1080,joseph.jackson91,LOGOUT,SUCCESS,10.2.245.93,US,WKSTN-U1080
AUTH020314,2026-06-02 17:15:00,U1050,michael.ramirez,LOGOUT,SUCCESS,10.1.243.85,US,WKSTN-U1050
AUTH022728,2026-06-02 17:30:00,U1056,anthony.clark,LOGOUT,SUCCESS,10.1.0.152,US,WKSTN-U1056
AUTH030351,2026-06-02 17:15:00,U1075,steven.lewis,LOGOUT,SUCCESS,10.1.132.15,IN,WKSTN-U1075
AUTH028745,2026-06-02 17:30:00,U1071,matthew.robinson35,LOGOUT,SUCCESS,10.1.78.233,US,WKSTN-U1071
AUTH009186,2026-06-02 17:45:00,U1023,richard.wright,LOGOUT,SUCCESS,10.0.230.208,US,WKSTN-U1023
AUTH040238,2026-06-02 17:45:00,U1098,nancy.wright49,LOGOUT,SUCCESS,10.0.13.35,US,WKSTN-U1098
AUTH039837,2026-06-02 17:45:00,U1097,mark.martinez10,LOGOUT,SUCCESS,10.1.106.216,US,WKSTN-U1097
AUTH025123,2026-06-02 17:30:00,U1062,william.martin,LOGOUT,SUCCESS,10.3.38.83,IN,WKSTN-U1062
AUTH005587,2026-06-02 17:45:00,U1015,lisa.hernandez,LOGOUT,SUCCESS,10.0.33.118,US,WKSTN-U1015
AUTH031512,2026-06-02 17:30:00,U1078,michelle.miller,LOGOUT,SUCCESS,10.2.1.108,US,WKSTN-U1078
AUTH011871,2026-06-02 17:45:00,U1029,michelle.garcia54,LOGOUT,SUCCESS,10.2.197.127,US,WKSTN-U1029
AUTH034563,2026-06-02 17:45:00,U1085,barbara.walker67,LOGOUT,SUCCESS,10.1.227.85,,WKSTN-U1085
AUTH002437,2026-06-02 18:00:00,U1007,sarah.robinson82,LOGOUT,SUCCESS,10.3.197.50,US,WKSTN-U1007
AUTH039423,2026-06-02 17:30:00,U1096,david.allen76,LOGOUT,SUCCESS,10.3.128.22,US,WKSTN-U1096
AUTH005993,2026-06-02 17:45:00,U1016,patricia.thomas,LOGOUT,SUCCESS,10.0.242.223,US,WKSTN-U1016
AUTH006444,2026-06-02 18:00:00,U1017,emily.hernandez34,LOGOUT,SUCCESS,10.0.163.24,IN,WKSTN-U1017
AUTH000417,2026-06-02 18:00:00,U1002,donna.ramirez,logout,SUCCESS,10.0.95.95,US,WKSTN-U1002
AUTH018729,2026-06-02 18:30:00,U1046,,LOGOUT,SUCCESS,10.1.177.36,US,WKSTN-U1046
AUTH011449,2026-06-02 18:30:00,U1028,john.hill,LOGOUT,SUCCESS,10.1.185.117,IN,WKSTN-U1028
AUTH016741,2026-06-02 18:15:00,U1041,matthew.allen52,LOGOUT,SUCCESS,10.0.5.64,US,WKSTN-U1041
AUTH005194,2026-06-02 18:15:00,U1014,james.taylor,LOGOUT,SUCCESS,10.0.62.66,US,WKSTN-U1014
AUTH013568,2026-06-02 18:15:00,U1033,LINDA.MILLER,LOGOUT,SUCCESS,10.3.159.218,IN,WKSTN-U1033
AUTH031124,2026-06-02 18:30:00,U1077,kimberly.harris58,LOGOUT,SUCCESS,10.3.125.219,IN,WKSTN-U1077
AUTH027131,2026-06-02 18:45:00,U1067,paul.thomas97,LOGOUT,SUCCESS,10.3.95.221,US,WKSTN-U1067
AUTH035885,2026-06-02 18:15:00,U1088,andrew.smith85,LOGOUT,SUCCESS,10.2.37.52,US,WKSTN-U1088
AUTH034092,2026-06-02 18:00:00,U1084,joshua.taylor,LOGOUT,SUCCESS,10.0.191.225,US,WKSTN-U1084
AUTH024706,2026-06-02 18:15:00,U1061,jessica.rodriguez,LOGOUT,SUCCESS,10.3.34.61,US,WKSTN-U1061
AUTH017927,2026-06-02 18:45:00,U1044,lisa.ramirez9,LOGOUT,SUCCESS,10.3.18.192,US,WKSTN-U1044
AUTH003960,2026-06-02 18:45:00,U1011,donna.ramirez75,LOGOUT,SUCCESS,10.3.45.229,IN,WKSTN-U1011
AUTH036356,2026-06-02 18:15:00,U1089,paul.brown27,LOGOUT,SUCCESS,10.1.96.208,IN,WKSTN-U1089
AUTH016317,2026-06-02 18:45:00,U1040,matthew.martin,LOGOUT,SUCCESS,10.0.82.64,us,WKSTN-U1040
AUTH025919,2026-06-02 18:30:00,U1064,matthew.wright55,LOGOUT,SUCCESS,10.1.225.224,US,WKSTN-U1064
AUTH036793,2026-06-02 18:30:00,U1090,mary.hill,LOGOUT,SUCCESS,10.2.96.204,US,WKSTN-U1090
AUTH001642,2026-06-02 18:30:00,U1005,robert.robinson,LOGOUT,SUCCESS,10.0.58.191,US,WKSTN-U1005
AUTH008731,2026-06-02 18:30:00,U1022,sandra.brown,LOGOUT,SUCCESS,10.1.111.242,IN,WKSTN-U1022
AUTH019556,2026-06-02 18:15:00,U1048,jennifer.thomas87	,LOGOUT,SUCCESS,10.1.242.4,US,WKSTN-U1048
AUTH010528,2026-06-02 18:15:00,U1026,elizabeth.gonzalez,LOGOUT,SUCCESS,10.1.140.133,US,WKSTN-U1026
AUTH034998,2026-06-02 18:15:00,U1086,steven.thompson53,LOGOUT,SUCCESS,10.3.152.175,US,WKSTN-U1086
AUTH037712,2026-06-02 18:15:00,U1092,steven.thomas,LOGOUT,SUCCESS,10.1.164.84,IN,  WKSTN-U1092 
AUTH024316,2026-06-02 18:00:00,U1060,matthew.anderson,LOGOUT,SUCCESS,10.1.170.67,US,WKSTN-U1060
AUTH003604,2026-06-02 18:45:00,U1010,susan.young51,LOGOUT,SUCCESS,10.0.34.199,US,WKSTN-U1010
AUTH023510,2026-06-02 18:00:00,U1058,,LOGOUT,SUCCESS,10.2.20.67,US,WKSTN-U1058
AUTH002045,2026-06-02 19:00:00,U1006,george.gonzalez,LOGOUT,SUCCESS,10.2.239.45,US,WKSTN-U1006
AUTH010080,2026-06-02 19:00:00,U1025,betty.brown22,LOGOUT,SUCCESS,10.2.214.153,US,WKSTN-U1025
AUTH030729,2026-06-02 19:30:00,U1076,john.torres,LOGOUT,SUCCESS,10.3.103.181,US,WKSTN-U1076
AUTH021508,2026-06-02 19:00:00,U1053,john.jackson31,LOGOUT,SUCCESS,10.1.245.180,US,WKSTN-U1053
AUTH038601,2026-06-02 19:00:00,U1094,elizabeth.lewis69,LOGOUT,SUCCESS,10.0.190.78,US,WKSTN-U1094
AUTH006939,2026-06-02 19:30:00,U1018,betty.white57,LOGOUT,SUCCESS,10.1.156.85,US,WKSTN-U1018
AUTH040626,2026-06-02 19:15:00,U1099,joseph.garcia,LOGOUT,SUCCESS,10.1.103.172,US,WKSTN-U1099
AUTH021915,2026-06-02 18:45:00,U1054,anthony.martinez,LOGOUT,SUCCESS,10.2.172.89,US,WKSTN-U1054
AUTH014740,2026-06-02 19:15:00,U1036,linda.jones,LOGOUT,SUCCESS,10.1.49.104,US,WKSTN-U1036
AUTH038157,2026-06-02 19:30:00,U1093,sarah.clark44,LOGOUT,SUCCESS,10.2.56.130,US,WKSTN-U1093
AUTH013161,2026-06-02 19:30:00,U1032,paul.wright91,LOGOUT,SUCCESS,10.1.97.31,US,WKSTN-U1032
AUTH004339,2026-06-02 19:30:00,U1012,linda.martinez,LOGOUT,SUCCESS,10.3.140.203,IN,WKSTN-U1012
AUTH019142,2026-06-02 19:00:00,U1047,sandra.lewis,LOGOUT,SUCCESS,10.0.118.250,US,WKSTN-U1047
AUTH015946,2026-06-02 19:30:00,U1039,,LOGOUT,SUCCESS,10.3.19.39,US,WKSTN-U1039
AUTH000834,2026-06-02 19:15:00,U1003,kenneth.clark29,LOGOUT,SUCCESS,10.3.118.18,US,WKSTN-U1003
AUTH001257,2026-06-02 19:00:00,U1004,elizabeth.wilson98,LOGOUT,SUCCESS,10.0.64.131,US,WKSTN-U1004
AUTH039025,2026-06-02 19:15:00,U1095,richard.thomas74,LOGOUT,SUCCESS,10.0.177.190,US,WKSTN-U1095
AUTH020725,2026-06-02 18:45:00,U1051,sandra.king72,LOGOUT,SUCCESS,,US,WKSTN-U1051
AUTH004755,2026-06-02 19:30:00,U1013,emily.smith,,SUCCESS,10.2.56.43,IN,WKSTN-U1013
AUTH026757,2026-06-02 19:30:00,U1066,michelle.wright62,LOGOUT,SUCCESS,10.0.81.103,US,WKSTN-U1066
AUTH017541,2026-06-02 19:15:00,U1043,thomas.williams91,LOGOUT,SUCCESS,10.3.241.38,US,WKSTN-U1043
AUTH002814,2026-06-02 19:15:00,U1008,joshua.hernandez,LOGOUT,SUCCESS,10.2.27.99,US,WKSTN-U1008
AUTH012308,2026-06-02 19:00:00,U1030,betty.rodriguez86,LOGOUT,SUCCESS,10.0.0.28,US,WKSTN-U1030
AUTH035442,2026-06-02 19:00:00,U1087,charles.sanchez,LOGOUT,SUCCESS,10.2.6.228,IN,WKSTN-U1087
AUTH021116,2026-06-02 19:30:00,U1052,paul.taylor,LOGOUT,SUCCESS,10.1.255.241,US,WKSTN-U1052
AUTH029160,2026-06-03 07:00:00,U1072,kenneth.lopez,LOGIN,SUCCESS,10.3.83.103,US,WKSTN-U1072
AUTH024332,2026-06-03 07:05:00,U1060,matthew.anderson,LOGIN,,10.3.128.162,IN,WKSTN-U1060
AUTH005205,2026-06-03 07:15:00,U1014,james.taylor,LOGIN,SUCCESS,10.0.125.245,US,WKSTN-U1014
AUTH041015,2026-06-03 07:00:00,U1100,daniel.brown38,LOGIN,SUCCESS,10.3.247.109,US,
AUTH029143,2026-06-02 19:45:00,U1072,,LOGOUT,SUCCESS,10.2.246.240,US,WKSTN-U1072
AUTH023900,2026-06-02 19:45:00,U1059,daniel.perez98,LOGOUT,SUCCESS,10.0.76.117,,WKSTN-U1059
AUTH026773,2026-06-03 07:10:00,U1066,michelle.wright62,LOGIN,SUCCESS,10.0.150.116,IN,WKSTN-U1066
AUTH029956,2026-06-03 07:05:00,U1074,sarah.williams7,LOGIN,SUCCESS,10.3.111.117,US,WKSTN-U1074
AUTH023529,2026-06-03 07:20:00,U1058,jennifer.ramirez18,LOGIN,SUCCESS,10.2.51.50,US,WKSTN-U1058
AUTH000853,2026-06-03 07:00:00,U1003,kenneth.clark29,LOGIN,SUCCESS,10.1.207.155,IN,WKSTN-U1003
AUTH032804,2026-06-03 07:10:00,U1081,margaret.davis,LOGIN,SUCCESS,10.1.45.65,US,WKSTN-U1081
AUTH009637,2026-06-02 19:45:00,U1024,emily.miller,LOGOUT,,10.2.196.75,IN,WKSTN-U1024
AUTH019161,2026-06-03 07:15:00,U1047,sandra.lewis,LOGIN,SUCCESS,,US,WKSTN-U1047
AUTH015126,2026-06-02 19:30:00,U1037,robert.martin,LOGOUT,SUCCESS,10.2.239.217,US,WKSTN-U1037
AUTH027511,2026-06-02 19:30:00,U1068,susan.thompson34,LOGOUT,SUCCESS,10.3.142.49,US,WKSTN-U1068
AUTH032362,2026-06-03 07:20:00,U1080,joseph.jackson91,LOGIN,SUCCESS,10.0.197.94,US,WKSTN-U1080
AUTH016756,2026-06-03 07:05:00,U1041,matthew.allen52,LOGIN,SUCCESS,10.0.180.207,US,WKSTN-U1041
AUTH031927,2026-06-02 19:45:00,U1079,emily.jones,,SUCCESS,10.2.34.59,US,WKSTN-U1079
AUTH028350,2026-06-03 07:20:00,U1070,betty.thomas40,login,SUCCESS,10.0.38.132,US,WKSTN-U1070
AUTH025935,2026-06-03 07:05:00,U1064,,LOGIN,SUCCESS,10.2.60.61,IN,WKSTN-U1064
AUTH009658,2026-06-03 07:05:00,U1024,emily.miller,LOGIN,SUCCESS,10.3.173.69,IN,WKSTN-U1024
AUTH017129,2026-06-02 19:30:00,U1042,michael.hill56,LOGOUT,SUCCESS,10.0.93.195,IN,WKSTN-U1042
AUTH017941,2026-06-03 07:00:00,U1044,lisa.ramirez9,LOGIN,SUCCESS,10.1.93.253,US,WKSTN-U1044
AUTH019922,2026-06-02 19:45:00,U1049,michelle.jones59,LOGOUT,SUCCESS,10.2.182.83,US,WKSTN-U1049
AUTH039858,2026-06-03 07:00:00,U1097,mark.martinez10,LOGIN,,10.0.165.65,IN,WKSTN-U1097
AUTH012326,2026-06-03 07:30:00,U1030,betty.rodriguez86,LOGIN,SUCCESS,10.3.157.162,US,WKSTN-U1030
AUTH027914,2026-06-03 07:45:00,U1069,jessica.clark,LOGIN,SUCCESS,10.3.1.126,US,WKSTN-U1069
AUTH019572,2026-06-03 07:25:00,U1048,  jennifer.thomas87 ,LOGIN,SUCCESS,10.2.221.62,IN,WKSTN-U1048
AUTH035905,2026-06-03 07:45:00,U1088,  andrew.smith85 ,LOGIN,SUCCESS,10.0.128.32,US,WKSTN-U1088
AUTH010991,2026-06-03 08:00:00,U1027,  patricia.brown75 ,LOGIN,SUCCESS,10.3.131.20,US,WKSTN-U1027
AUTH039439,2026-06-03 07:45:00,U1096,david.allen76,LOGIN,SUCCESS,10.3.91.219,US,WKSTN-U1096
