event_id,timestamp,user_id,username,device,process_name,action,cpu_pct,mem_mb
EP013144,2026-06-01 12:58:00,U1032,paul.wright91,WKSTN-U1032,outlook.exe,PROCESS_START,5.8,688
EP014729,2026-06-01 13:06:00,U1036,linda.jones,WKSTN-U1036,chrome.exe,PROCESS_START,1.3,715
EP031498,2026-06-01 13:08:00,U1078,michelle.miller,WKSTN-U1078,Word,PROCESS_START,13.8,352
EP003946,2026-06-01 12:58:00,U1011,donna.ramirez75,WKSTN-U1011	,teams.exe,PROCESS_START,4.7,721
EP012733,2026-06-01 13:05:00,U1031,john.wright28,WKSTN-U1031,explorer.exe,PROCESS_START,14.2,545
EP005180,2026-06-01 13:10:00,U1014,james.taylor,WKSTN-U1014,Outlook,PROCESS_START,14.4,827
EP020295,2026-06-01 12:50:00,U1050,michael.ramirez,WKSTN-U1050,notepad.exe,PROCESS_START,20.7,611
EP023108,2026-06-01 13:10:00,U1057,,WKSTN-U1057,  notepad.exe ,PROCESS_START,15.2,517
EP020297,2026-06-01 13:03:00,U1050,michael.ramirez,WKSTN-U1050,teams.exe,PROCESS_START,19.8,150
EP019545,2026-06-01 12:53:00,U1048,jennifer.thomas87,WKSTN-U1048,Excel,PROCESS_START,11.7,356
EP031499,2026-06-01 13:08:00,U1078,michelle.miller,WKSTN-U1078,Chrome,PROCESS_START,10.8,899
EP033637,2026-06-01 13:00:00,U1083,  sarah.allen70 ,WKSTN-U1083,Terminal,PROCESS_START,14.8,379
EP030719,2026-06-01 12:56:00,U1076,john.torres,WKSTN-U1076,outlook.exe,PROCESS_START,10.3,783
EP013147,2026-06-01 12:53:00,U1032,paul.wright91,WKSTN-U1032,Chrome,PROCESS_START,3.2,854
EP019126,2026-06-01 12:49:00,U1047,sandra.lewis,WKSTN-U1047,Salesforce,PROCESS_START,20.8,595
EP037249,2026-06-01 13:11:00,U1091,linda.robinson,WKSTN-U1091,Wireshark,PROCESS_START,30.6,738
EP002804,2026-06-01 13:16:00,U1008,joshua.hernandez,WKSTN-U1008,QuickBooks,PROCESS_START,25.8,165
EP038582,2026-06-01 13:20:00,U1094,  elizabeth.lewis69 ,WKSTN-U1094,notepad.exe,PROCESS_START,12.0,
EP033638,2026-06-01 13:14:00,U1083,,WKSTN-U1083,PuTTY,PROCESS_START,27.6,420
EP029927,2026-06-01 13:30:00,U1074,sarah.williams7,WKSTN-U1074,teams.exe,PROCESS_START,12.0,661
EP021101,2026-06-01 13:16:00,U1052,paul.taylor	,WKSTN-U1052,Excel,PROCESS_START,1.2,237
EP028323,2026-06-01 13:25:00,U1070,betty.thomas40,WKSTN-U1070,explorer.exe,PROCESS_START,14.5,242
EP003171,2026-06-01 13:17:00,U1009,daniel.brown,WKSTN-U1009,outlook.exe,PROCESS_START,28.9,309
EP029538,2026-06-01 13:31:00,U1073,michael.gonzalez,WKSTN-U1073,chrome.exe,PROCESS_START,28.0,860
EP019542,2026-06-01 13:18:00,U1048,jennifer.thomas87,WKSTN-U1048,notepad.exe,PROCESS_START,31.1,585
EP009616,2026-06-01 13:19:00,U1024,emily.miller,WKSTN-U1024,Docker Desktop,PROCESS_START,5.4,658
EP014335,2026-06-01 13:24:00,U1035,nancy.rodriguez82,WKSTN-U1035,,PROCESS_START,22.3,866
EP032768,2026-06-01 13:31:00,U1081,,WKSTN-U1081,Active Directory Console,PROCESS_START,6.3,539
EP033641,2026-06-01 13:25:00,U1083,sarah.allen70,WKSTN-U1083,chrome.exe,PROCESS_START,7.8,337
EP033201,2026-06-01 13:18:00,U1082,karen.hill96,WKSTN-U1082,outlook.exe,PROCESS_START,26.7,169
EP035867,2026-06-01 13:20:00,U1088,andrew.smith85,WKSTN-U1088,,PROCESS_START,4.1,675
EP026297,2026-06-01 13:32:00,U1065,michael.ramirez47,WKSTN-U1065,Word,PROCESS_START,N/A,508
EP013552,2026-06-01 13:28:00,U1033,linda.miller	,WKSTN-U1033,explorer.exe,PROCESS_START,22.0,416
EP027117,2026-06-01 13:12:00,U1067,paul.thomas97,WKSTN-U1067,DocuSign,PROCESS_START,31.6,316
EP037690,2026-06-01 13:32:00,U1092,steven.thomas,WKSTN-U1092,Terminal	,PROCESS_START,11.2,886
EP017523,2026-06-01 13:20:00,U1043,thomas.williams91,WKSTN-U1043,outlook.exe	,PROCESS_START,12.1,142
EP002802,2026-06-01 13:24:00,U1008,JOSHUA.HERNANDEZ,WKSTN-U1008,SAP,PROCESS_START,33.0,492
EP001240,2026-06-01 13:30:00,U1004,elizabeth.wilson98,WKSTN-U1004,explorer.exe,PROCESS_START,19.8,540
EP035870,2026-06-01 13:23:00,U1088,andrew.smith85,WKSTN-U1088,PuTTY,PROCESS_START,10.0,217
EP013938,2026-06-01 13:23:00,U1034,thomas.allen63,WKSTN-U1034,chrome.exe,PROCESS_START,13.0,395
EP016722,2026-06-01 13:20:00,U1041,matthew.allen52	,WKSTN-U1041,Outlook,PROCESS_START,7.3,596
EP005571,2026-06-01 13:56:00,U1015,lisa.hernandez,WKSTN-U1015,QuickBooks,,3.2,428
EP005181,2026-06-01 14:00:00,U1014,james.taylor,WKSTN-U1014,QuickBooks,PROCESS_START,29.3,
EP016723,2026-06-01 14:01:00,U1041,matthew.allen52,WKSTN-U1041	,chrome.exe,PROCESS_START,16.2,334
EP034077,2026-06-01 13:33:00,U1084,joshua.taylor,WKSTN-U1084	,notepad.exe,PROCESS_START,22.2,720
EP016724,2026-06-01 13:58:00,U1041,matthew.allen52,WKSTN-U1041,explorer.exe,PROCESS_START,24.0,783
EP009168,2026-06-01 13:53:00,U1023,richard.wright,WKSTN-U1023,Docker Desktop,PROCESS_START,28.8,653
EP040981,2026-06-01 13:45:00,U1100,daniel.brown38,WKSTN-U1100,PowerPoint,PROCESS_START,10.6,447
EP036777,2026-06-01 13:41:00,U1090,mary.hill,WKSTN-U1090,explorer.exe,PROCESS_START,15.9,695
EP015932,2026-06-01 13:56:00,U1039,MARK.THOMAS,WKSTN-U1039,Excel,process_start,31.0,187
EP010061,2026-06-01 13:43:00,U1025,betty.brown22,WKSTN-U1025	,VSCode,PROCESS_START,9.0,292
EP039816,2026-06-01 13:54:00,U1097,mark.martinez10,WKSTN-U1097,Chrome,PROCESS_START,28.9,113
EP017524,2026-06-01 13:37:00,U1043,thomas.williams91,WKSTN-U1043,outlook.exe,,11.1,617
EP037694,2026-06-01 13:48:00,U1092,steven.thomas,WKSTN-U1092,chrome.exe,PROCESS_START,15.7,670
EP000004,2026-06-01 13:47:00,U1001,linda.johnson95,WKSTN-U1001,  explorer.exe ,PROCESS_START,24.5,547
EP018714,2026-06-01 13:34:00,U1046,michelle.torres39,WKSTN-U1046,chrome.exe,PROCESS_START,9.0,636
EP014730,2026-06-01 13:54:00,U1036,linda.jones,WKSTN-U1036,,PROCESS_START,4.2,224
EP028322,2026-06-01 13:36:00,U1070,betty.thomas40,,outlook.exe,PROCESS_START,18.0,353
EP033639,2026-06-01 13:52:00,U1083,sarah.allen70,WKSTN-U1083,outlook.exe,PROCESS_START,5.2,610
EP000402,2026-06-01 13:33:00,U1002,donna.ramirez,WKSTN-U1002,notepad.exe,PROCESS_START,14.3,870
EP019128,2026-06-01 13:34:00,U1047,,WKSTN-U1047,chrome.exe,PROCESS_START,13.1,131
EP010505,2026-06-01 13:51:00,U1026,elizabeth.gonzalez,WKSTN-U1026,teams.exe,PROCESS_START,18.0,375
EP004740,2026-06-01 13:54:00,U1013,emily.smith,WKSTN-U1013,Chrome,PROCESS_START,17.3,808
EP010063,2026-06-01 13:43:00,U1025,betty.brown22,WKSTN-U1025,Chrome,PROCESS_START,27.6,763
EP028324,2026-06-01 13:51:00,U1070,betty.thomas40,WKSTN-U1070,OUTLOOK.EXE,PROCESS_START,31.1,677
EP036335,2026-06-01 13:42:00,U1089,paul.brown27,WKSTN-U1089,Slack,PROCESS_START,4.8,500
EP036772,2026-06-01 14:13:00,U1090,mary.hill,WKSTN-U1090,Slack,PROCESS_START,29.0,809
EP001239,2026-06-01 14:19:00,U1004,elizabeth.wilson98,WKSTN-U1004,explorer.exe,PROCESS_START,22.2,545
EP022712,2026-06-01 14:09:00,U1056,anthony.clark,WKSTN-U1056,chrome.exe,PROCESS_START,26.3,
EP038585,2026-06-01 14:11:00,U1094,elizabeth.lewis69,WKSTN-U1094,notepad.exe,PROCESS_START,33.3,118
EP038141,2026-06-01 14:04:00,U1093,sarah.clark44,,outlook.exe,PROCESS_START,23.2,82
EP037248,2026-06-01 14:15:00,U1091,linda.robinson,WKSTN-U1091,teams.exe,,,304
EP024297,2026-06-01 14:23:00,U1060,matthew.anderson,WKSTN-U1060,teams.exe,PROCESS_START,33.1,303
EP024688,2026-06-01 14:09:00,U1061,jessica.rodriguez,WKSTN-U1061,notepad.exe,PROCESS_START,21.0,823
EP009614,2026-06-01 14:17:00,U1024,,WKSTN-U1024,notepad.exe,PROCESS_START,18.0,791
EP029928,2026-06-01 14:08:00,U1074,,WKSTN-U1074,Outlook,PROCESS_START,4.4,482
EP016302,2026-06-01 14:12:00,U1040,matthew.martin,WKSTN-U1040,chrome,PROCESS_START,22.8,566
EP039404,2026-06-01 14:09:00,U1096,david.allen76,WKSTN-U1096,teams.exe,PROCESS_START,32.1,301
EP034979,2026-06-01 14:15:00,U1086,steven.thompson53,WKSTN-U1086,notepad.exe,PROCESS_START,17.8,814
EP021903,2026-06-01 14:02:00,U1054,anthony.martinez,WKSTN-U1054,Salesforce,PROCESS_START,6.7,787
EP018715,2026-06-01 14:22:00,U1046,michelle.torres39,WKSTN-U1046,Excel,PROCESS_START,16.7,469
EP028325,2026-06-01 14:15:00,U1070,betty.thomas40,WKSTN-U1070,Outlook,PROCESS_START,17.0,483
EP017522,2026-06-01 14:15:00,U1043,thomas.williams91,WKSTN-U1043,teams.exe,PROCESS_START,11.8,346
EP001628,2026-06-01 14:21:00,U1005,robert.robinson,WKSTN-U1005,Chrome	,PROCESS_START,31.7,697
EP021497,2026-06-01 14:13:00,U1053,JOHN.JACKSON31,WKSTN-U1053,outlook.exe,PROCESS_START,13.2,356
EP018313,2026-06-01 14:07:00,U1045,daniel.sanchez90,WKSTN-U1045,notepad.exe,PROCESS_START,25.3,555
EP001242,2026-06-01 14:19:00,U1004,elizabeth.wilson98,WKSTN-U1004,SAP,PROCESS_START,20.6,828
EP007817,2026-06-01 14:03:00,U1020,andrew.thomas36,,Chrome,PROCESS_START,7.2,878
EP006426,2026-06-01 14:11:00,U1017,emily.hernandez34,WKSTN-U1017,explorer.exe	,PROCESS_START,30.4,288
EP012736,2026-06-01 14:24:00,U1031,john.wright28,WKSTN-U1031,teams.exe,PROCESS_START,26.7,666
EP009167,2026-06-01 14:11:00,U1023,richard.wright,WKSTN-U1023,explorer.exe,PROCESS_START,23.2,330
EP012291,2026-06-01 14:24:00,U1030,,WKSTN-U1030,Git,PROCESS_START,20.1,710
EP010952,2026-06-01 14:30:00,U1027,patricia.brown75,WKSTN-U1027,Docker Desktop,PROCESS_START,3.1,514
EP036338,2026-06-01 14:29:00,U1089,paul.brown27,WKSTN-U1089,Wireshark,PROCESS_START,12.7,798
EP013142,2026-06-01 14:24:00,U1032,paul.wright91,WKSTN-U1032,teams.exe,PROCESS_START,28.7,689
EP011428,2026-06-01 14:43:00,U1028,john.hill,WKSTN-U1028,Git,PROCESS_START,6.3,247
EP028321,2026-06-01 14:32:00,U1070,betty.thomas40,WKSTN-U1070,Chrome,PROCESS_START,14.7,395
EP005979,2026-06-01 14:35:00,U1016,patricia.thomas,WKSTN-U1016,Jenkins,PROCESS_START,15.4,729
EP035424,2026-06-01 14:34:00,U1087,charles.sanchez,WKSTN-U1087,Slack,PROCESS_START,29.7,755
EP027500,2026-06-01 14:41:00,U1068,susan.thompson34,WKSTN-U1068,  explorer.exe ,PROCESS_START,14.6,503
EP013941,2026-06-01 14:36:00,U1034,thomas.allen63,WKSTN-U1034,explorer.exe,PROCESS_START,9.6,548
EP010955,2026-06-01 14:36:00,U1027,patricia.brown75,WKSTN-U1027,Slack,PROCESS_START,14.1,531
EP000401,2026-06-01 14:30:00,U1002,donna.ramirez	,WKSTN-U1002,teams.exe,PROCESS_START,24.4,306
EP003948,2026-06-01 14:44:00,U1011,donna.ramirez75,WKSTN-U1011,QuickBooks,PROCESS_START,22.1,617
EP024686,2026-06-01 14:37:00,U1061,  jessica.rodriguez ,WKSTN-U1061,chrome.exe,PROCESS_START,16.9,508
EP019541,2026-06-01 14:31:00,U1048,jennifer.thomas87,WKSTN-U1048,Zoom,PROCESS_START,11.7,256
EP029539,2026-06-01 14:38:00,U1073,michael.gonzalez,WKSTN-U1073,explorer.exe,PROCESS_START,10.7,767
EP023495,2026-06-01 14:30:00,U1058,jennifer.ramirez18,WKSTN-U1058,TEAMS.EXE,PROCESS_START,30.9,
EP015934,2026-06-01 14:38:00,U1039,mark.thomas,WKSTN-U1039,Outlook,PROCESS_START,12.4,480
EP020710,2026-06-01 14:35:00,U1051,sandra.king72,WKSTN-U1051,Outlook,PROCESS_START,18.0,678
EP037247,2026-06-01 14:27:00,U1091,linda.robinson,WKSTN-U1091,Chrome,PROCESS_START,22.8,631
EP026296,2026-06-01 14:44:00,U1065,michael.ramirez47,WKSTN-U1065,DocuSign,PROCESS_START,5.2,655
EP040980,2026-06-01 14:42:00,U1100,daniel.brown38,WKSTN-U1100,teams.exe,process_start,30.6,839
EP005568,2026-06-01 14:41:00,U1015,lisa.hernandez,WKSTN-U1015,,PROCESS_START,24.5,-195.0
EP025511,2026-06-01 14:30:00,U1063,john.nguyen,WKSTN-U1063,notepad.exe,PROCESS_START,26.5,801
EP004321,2026-06-01 14:30:00,U1012,  linda.martinez ,WKSTN-U1012,explorer.exe,PROCESS_START,33.2,639
EP017112,2026-06-01 14:51:00,U1042,michael.hill56,WKSTN-U1042,outlook.exe,PROCESS_START,5.9,206
EP016305,2026-06-01 15:00:00,U1040,matthew.martin,,explorer.exe,PROCESS_START,13.0,349
EP037691,2026-06-01 15:07:00,U1092,steven.thomas,WKSTN-U1092,explorer.exe,PROCESS_START,1.7,696
EP010951,2026-06-01 14:57:00,U1027,patricia.brown75,WKSTN-U1027,explorer.exe,PROCESS_START,9.3,448
EP027499,2026-06-01 15:00:00,U1068,susan.thompson34,WKSTN-U1068,notepad.exe,PROCESS_START,26.2,867
EP007820,2026-06-01 15:15:00,U1020,andrew.thomas36,WKSTN-U1020,explorer.exe,PROCESS_START,27.8,640
EP032332,2026-06-01 15:05:00,U1080,joseph.jackson91,  WKSTN-U1080 ,TERMINAL,PROCESS_START,19.1,225
EP031108,2026-06-01 14:50:00,U1077,kimberly.harris58,WKSTN-U1077,Chrome,PROCESS_START,23.8,861
EP006425,2026-06-01 14:47:00,U1017,EMILY.HERNANDEZ34,,Chrome,PROCESS_START,29.7,424
EP026298,2026-06-01 15:12:00,U1065,michael.ramirez47,WKSTN-U1065,explorer.exe,PROCESS_START,2.8,315
EP029536,2026-06-01 15:03:00,U1073,michael.gonzalez,WKSTN-U1073,Word,PROCESS_START,16.9,147
EP017521,2026-06-01 15:05:00,U1043,thomas.williams91,WKSTN-U1043,chrome.exe,PROCESS_START,21.6,143
EP013551,2026-06-01 14:55:00,U1033,linda.miller,WKSTN-U1033,,PROCESS_START,2.7,792
EP010953,2026-06-01 15:03:00,U1027,patricia.brown75,WKSTN-U1027,Docker Desktop,PROCESS_START,29.4,669
EP022710,2026-06-01 15:12:00,U1056,anthony.clark,WKSTN-U1056,chrome.exe,PROCESS_START,14.5,686
EP034542,2026-06-01 15:12:00,U1085,barbara.walker67,WKSTN-U1085,explorer.exe,PROCESS_START,1.6,491
EP021102,2026-06-01 15:01:00,U1052,paul.taylor,WKSTN-U1052,Excel,PROCESS_START,32.3,534
EP004326,2026-06-01 15:02:00,U1012,linda.martinez,WKSTN-U1012,Excel,PROCESS_START,12.1,682
EP000823,2026-06-01 14:49:00,U1003,kenneth.clark29,WKSTN-U1003,QuickBooks,PROCESS_START,31.3,281
EP017520,2026-06-01 15:11:00,U1043,thomas.williams91,WKSTN-U1043,teams.exe,PROCESS_START,14.1,199
EP040614,2026-06-01 15:17:00,U1099,joseph.garcia,WKSTN-U1099	,explorer.exe,PROCESS_START,28.7,557
EP006428,2026-06-01 15:10:00,U1017,emily.hernandez34,WKSTN-U1017	,Slack,PROCESS_START,13.2,171
EP028727,2026-06-01 15:04:00,U1071,matthew.robinson35,WKSTN-U1071,Outlook,PROCESS_START,30.9,405
EP023496,2026-06-01 15:08:00,U1058,jennifer.ramirez18,WKSTN-U1058,Zoom,PROCESS_START,34.3,894
EP006924,2026-06-01 15:05:00,U1018,betty.white57,WKSTN-U1018,outlook.exe,PROCESS_START,34.4,257
EP034075,2026-06-01 15:30:00,U1084,joshua.taylor,WKSTN-U1084,Chrome,PROCESS_START,1.1,334
EP025111,2026-06-01 15:25:00,U1062,william.martin,WKSTN-U1062,chrome.exe,PROCESS_START,10.2,773
EP035422,2026-06-01 15:20:00,U1087,charles.sanchez,WKSTN-U1087,Wireshark,PROCESS_START,7.5,116
EP000403,2026-06-01 15:32:00,U1002,donna.ramirez,WKSTN-U1002,teams.exe,PROCESS_START,24.5,234
EP022714,2026-06-01 15:25:00,U1056,anthony.clark,WKSTN-U1056,Salesforce,PROCESS_START,7.1,528
EP005572,2026-06-01 15:49:00,U1015,lisa.hernandez,WKSTN-U1015,outlook.exe,,15.9,82
EP007821,2026-06-01 15:37:00,U1020,andrew.thomas36,WKSTN-U1020,,PROCESS_START,3.1,278
EP028725,2026-06-01 15:17:00,U1071,MATTHEW.ROBINSON35,WKSTN-U1071,DocuSign,PROCESS_START,23.2,191
EP014332,2026-06-01 15:33:00,U1035,nancy.rodriguez82,WKSTN-U1035,Outlook,PROCESS_START,34.0,201
EP000005,2026-06-01 15:32:00,U1001,linda.johnson95,WKSTN-U1001,Chrome,PROCESS_START,7.8,473
EP034977,2026-06-01 15:28:00,U1086,steven.thompson53,WKSTN-U1086,explorer.exe,PROCESS_START,34.8,457
EP015113,2026-06-01 15:47:00,U1037,robert.martin,WKSTN-U1037,  Excel ,PROCESS_START,3.7,346
EP040226,2026-06-01 15:35:00,U1098,nancy.wright49,WKSTN-U1098,Zoom,PROCESS_START,27.0,511
EP012292,2026-06-01 15:40:00,U1030,betty.rodriguez86,WKSTN-U1030,,PROCESS_START,17.1,245
EP031104,2026-06-01 15:24:00,U1077,kimberly.harris58,WKSTN-U1077,outlook.exe,PROCESS_START,4.3,870
EP010062,2026-06-01 15:18:00,U1025,betty.brown22,WKSTN-U1025,notepad.exe,PROCESS_START,11.6,-130.0
EP020709,2026-06-01 15:46:00,U1051,sandra.king72,WKSTN-U1051,Salesforce,PROCESS_START,14.0,227
EP025905,2026-06-01 15:25:00,U1064,matthew.wright55,WKSTN-U1064,chrome.exe,PROCESS_START,7.3,873
EP010060,2026-06-01 15:41:00,U1025,betty.brown22,WKSTN-U1025,notepad.exe,PROCESS_START,33.9,235
EP033197,2026-06-01 15:42:00,U1082,karen.hill96,WKSTN-U1082,Wireshark,PROCESS_START,29.5,282
EP008714,2026-06-01 15:46:00,U1022,sandra.brown,WKSTN-U1022,teams.exe,PROCESS_START,17.4,862
EP000006,2026-06-01 15:36:00,U1001,linda.johnson95,WKSTN-U1001,chrome.exe,PROCESS_START,4.6,470
EP039405,2026-06-01 15:40:00,U1096,david.allen76,WKSTN-U1096,explorer.exe,PROCESS_START,21.0,828
EP034076,2026-06-01 15:32:00,U1084,joshua.taylor,WKSTN-U1084,TERMINAL,PROCESS_START,4.7,373
EP002419,2026-06-01 15:36:00,U1007,sarah.robinson82,WKSTN-U1007,notepad.exe,PROCESS_START,32.9,185
EP037692,2026-06-01 16:09:00,U1092,steven.thomas,  WKSTN-U1092 ,Slack,PROCESS_START,17.9,256
EP030718,2026-06-01 16:03:00,U1076,john.torres,WKSTN-U1076,chrome.exe,PROCESS_START,14.4,265
EP008711,2026-06-01 16:34:00,U1022,sandra.brown,WKSTN-U1022,Docker Desktop,PROCESS_START,32.4,900
EP027115,2026-06-01 15:52:00,U1067,paul.thomas97,WKSTN-U1067,chrome.exe,PROCESS_START,6.1,655
EP035423,2026-06-01 16:06:00,U1087,charles.sanchez,WKSTN-U1087,Active Directory Console,PROCESS_START,12.0,156
EP033199,2026-06-01 16:22:00,U1082,karen.hill96,WKSTN-U1082,chrome.exe,PROCESS_START,31.2,282
EP024301,2026-06-01 16:08:00,U1060,matthew.anderson,WKSTN-U1060,chrome.exe,,15.9,691
EP026295,2026-06-01 16:11:00,U1065,michael.ramirez47,WKSTN-U1065,Outlook,PROCESS_START,14.6,394
EP032327,2026-06-01 16:28:00,U1080,joseph.jackson91,WKSTN-U1080,teams.exe,PROCESS_START,16.3,419
EP021904,2026-06-01 15:58:00,U1054,anthony.martinez,WKSTN-U1054,Outlook,PROCESS_START,22.0,
EP018311,2026-06-01 16:12:00,U1045,daniel.sanchez90,WKSTN-U1045,outlook.exe,PROCESS_START,25.9,404
EP040979,2026-06-01 16:33:00,U1100,daniel.brown38,WKSTN-U1100,explorer.exe,PROCESS_START,10.6,396
EP004323,2026-06-01 16:02:00,U1012,linda.martinez,WKSTN-U1012,  Outlook ,PROCESS_START,24.8,675
EP036776,2026-06-01 16:11:00,U1090,mary.hill,WKSTN-U1090,Slack,PROCESS_START,4.6,226
EP001238,2026-06-01 16:30:00,U1004,elizabeth.wilson98,WKSTN-U1004,chrome.exe,PROCESS_START,31.4,792
EP025113,2026-06-01 16:33:00,U1062,william.martin,WKSTN-U1062,teams.exe,PROCESS_START,21.2,633
EP006926,2026-06-01 16:33:00,U1018,betty.white57,WKSTN-U1018,Docker Desktop,PROCESS_START,20.5,842
EP013940,2026-06-01 16:28:00,U1034,thomas.allen63,WKSTN-U1034,outlook.exe,PROCESS_START,22.8,132
EP034540,2026-06-01 15:56:00,U1085,barbara.walker67,WKSTN-U1085,Wireshark,,25.2,547
EP024300,2026-06-01 16:17:00,U1060,matthew.anderson,WKSTN-U1060,notepad.exe,PROCESS_START,33.4,185
EP003949,2026-06-01 16:20:00,U1011,  donna.ramirez75 ,WKSTN-U1011,Chrome,PROCESS_START,10.9,121
EP040982,2026-06-01 16:21:00,U1100,daniel.brown38,WKSTN-U1100,PowerPoint,PROCESS_START,12.1,716
EP003947,2026-06-01 16:28:00,U1011,donna.ramirez75,WKSTN-U1011,chrome.exe,PROCESS_START,15.4,654
EP016721,2026-06-01 16:22:00,U1041,matthew.allen52,WKSTN-U1041,Excel,PROCESS_START,29.6,895
EP006927,2026-06-01 16:15:00,U1018,betty.white57,WKSTN-U1018,SLACK,PROCESS_START,34.3,133
EP024690,2026-06-01 16:43:00,U1061,jessica.rodriguez,,outlook.exe,PROCESS_START,29.1,740
EP005570,2026-06-01 17:10:00,U1015,lisa.hernandez,  WKSTN-U1015 ,explorer.exe,PROCESS_START,16.3,469
EP004325,2026-06-01 17:06:00,U1012,linda.martinez,WKSTN-U1012,outlook.exe,PROCESS_START,14.0,399
EP040613,2026-06-01 16:58:00,U1099,joseph.garcia,WKSTN-U1099,Chrome,PROCESS_START,15.4,392
EP027502,2026-06-01 17:36:00,U1068,susan.thompson34,WKSTN-U1068,teams.exe,PROCESS_START,2.6,-408.0
EP021494,2026-06-01 17:20:00,U1053,john.jackson31,WKSTN-U1053,  Excel ,PROCESS_START,19.1,577
EP039817,2026-06-01 16:47:00,U1097,mark.martinez10,WKSTN-U1097,teams.exe,PROCESS_START,9.0,412
EP024299,2026-06-01 16:44:00,U1060,matthew.anderson,WKSTN-U1060,explorer.exe,PROCESS_START,7.7,262
EP039406,2026-06-01 17:27:00,U1096,david.allen76,WKSTN-U1096,explorer.exe,PROCESS_START,17.4,863
EP029926,2026-06-01 17:10:00,U1074,sarah.williams7,WKSTN-U1074,DocuSign,PROCESS_START,27.9,349
EP019544,2026-06-01 17:46:00,U1048,jennifer.thomas87,WKSTN-U1048,Chrome,PROCESS_START,33.2,431
EP023883,2026-06-01 16:37:00,U1059,daniel.perez98,WKSTN-U1059,Outlook,PROCESS_START,8.6,885
EP003584,2026-06-01 17:36:00,U1010,susan.young51,WKSTN-U1010,SAP,PROCESS_START,24.3,656
EP020296,2026-06-01 17:01:00,U1050,MICHAEL.RAMIREZ,WKSTN-U1050,chrome.exe,PROCESS_START,13.8,125
EP000399,2026-06-01 17:59:00,U1002,donna.ramirez,WKSTN-U1002,explorer.exe,PROCESS_START,4.6,180
EP021498,2026-06-01 16:54:00,U1053,john.jackson31,WKSTN-U1053,chrome.exe,PROCESS_START,19.1,223
EP039819,2026-06-01 16:58:00,U1097,  mark.martinez10 ,WKSTN-U1097,Excel,PROCESS_START,15.0,266
EP019543,2026-06-01 17:21:00,U1048,jennifer.thomas87,WKSTN-U1048,explorer.exe,PROCESS_START,15.3,535
EP013550,2026-06-01 17:18:00,U1033,linda.miller,WKSTN-U1033,explorer.exe,PROCESS_START,29.4,349
EP002801,2026-06-01 16:43:00,U1008,joshua.hernandez,WKSTN-U1008,teams.exe,process_start,25.6,455
EP010508,2026-06-01 16:55:00,U1026,elizabeth.gonzalez,WKSTN-U1026,teams.exe,PROCESS_START,1.1,564
EP008713,2026-06-01 17:09:00,U1022,sandra.brown,WKSTN-U1022,teams.exe,PROCESS_START,8.3,461
EP021496,2026-06-01 17:08:00,U1053,john.jackson31,WKSTN-U1053,chrome.exe,PROCESS_START,9.1,172
EP023884,2026-06-01 16:41:00,U1059,daniel.perez98,WKSTN-U1059,Excel,PROCESS_START,6.5,216
EP014741,2026-06-02 07:07:00,U1036,linda.jones,WKSTN-U1036,Chrome,PROCESS_START,18.8,737
EP025920,2026-06-02 08:33:00,U1064,matthew.wright55,WKSTN-U1064,teams.exe,PROCESS_START,17.4,636
EP011874,2026-06-02 08:08:00,U1029,michelle.garcia54,WKSTN-U1029,Jenkins,PROCESS_START,2.3,655
EP035002,2026-06-02 08:31:00,U1086,steven.thompson53,WKSTN-U1086,Active Directory Console,PROCESS_START,7.4,435
EP028338,2026-06-02 08:42:00,U1070,betty.thomas40,WKSTN-U1070,explorer.exe,PROCESS_START,34.2,710
EP011451,2026-06-02 08:36:00,U1028,john.hill,WKSTN-U1028,notepad.exe,PROCESS_START,28.3,440
EP040997,2026-06-02 07:27:00,U1100,daniel.brown38,WKSTN-U1100,chrome.exe,process_start,13.9,
EP002441,2026-06-02 07:59:00,U1007,sarah.robinson82,WKSTN-U1007,QuickBooks,PROCESS_START,8.4,452
EP011452,2026-06-02 08:38:00,U1028,john.hill,WKSTN-U1028,Docker Desktop,PROCESS_START,21.5,
EP040998,2026-06-02 07:07:00,U1100,  daniel.brown38 ,WKSTN-U1100,,PROCESS_START,27.8,855
EP035444,2026-06-02 08:11:00,U1087,charles.sanchez,WKSTN-U1087,notepad.exe,PROCESS_START,35.0,771
EP025125,2026-06-02 08:41:00,U1062,william.martin,WKSTN-U1062,notepad.exe,PROCESS_START,22.8,516
EP029147,2026-06-02 08:31:00,U1072,kenneth.lopez,WKSTN-U1072,Outlook,PROCESS_START,2.2,615
EP019926,2026-06-02 08:29:00,U1049,michelle.jones59,  WKSTN-U1049 ,notepad.exe,PROCESS_START,2.5,783
EP033661,2026-06-02 08:21:00,U1083,sarah.allen70,WKSTN-U1083,,PROCESS_START,1.1,553
EP018329,2026-06-02 08:24:00,U1045,daniel.sanchez90,WKSTN-U1045,Workday,PROCESS_START,9.0,223
EP025922,2026-06-02 08:23:00,U1064,matthew.wright55,WKSTN-U1064,Chrome,PROCESS_START,7.3,529
EP022341,2026-06-02 07:48:00,U1055,patricia.wilson54,WKSTN-U1055,teams.exe,PROCESS_START,23.2,777
EP004757,2026-06-02 07:40:00,U1013,emily.smith,WKSTN-U1013,notepad.exe,PROCESS_START,21.9,617
