event_id,timestamp,user_id,username,file_path,action,file_size_kb,device,is_sensitive_location
FILE013151,2026-06-01 12:51:00,U1032,paul.wright91,/shared/hr/employee_records/data_353.docx	,WRITE,3731,WKSTN-U1032,True
FILE034549,2026-06-01 12:32:00,U1085,barbara.walker67,/shared/it/network_configs/notes_344.pptx,WRITE,1384,WKSTN-U1085,False
FILE021504,2026-06-01 13:01:00,U1053,john.jackson31,/shared/sales/pricing/data_905.xlsx,READ,4107,WKSTN-U1053,False
FILE031114,2026-06-01 12:43:00,U1077,kimberly.harris58	,/shared/legal/contracts/data_227.docx,READ,3825,WKSTN-U1077	,False
FILE037704,2026-06-01 12:27:00,U1092,steven.thomas,/shared/it/network_configs/plan_469.xlsx,WRITE,3589,WKSTN-U1092,False
FILE007826,2026-06-01 12:36:00,U1020,,/shared/eng/design_docs/summary_759.pdf,read,127,WKSTN-U1020,False
FILE032335,2026-06-01 12:29:00,U1080,joseph.jackson91,/shared/it/backups/report_275.xlsx,READ,4118,WKSTN-U1080,False
FILE017918,2026-06-01 12:55:00,U1044,lisa.ramirez9,/shared/hr/policies/plan_952.pdf,read,1740,WKSTN-U1044,False
FILE002430,2026-06-01 12:55:00,U1007,sarah.robinson82,/shared/finance/budgets/plan_490.zip,READ,2318,WKSTN-U1007	,False
FILE031113,2026-06-01 12:30:00,U1077,kimberly.harris58,/shared/legal/compliance/plan_209.docx,WRITE,169,WKSTN-U1077,False
FILE021107,2026-06-01 12:47:00,U1052,paul.taylor,  /shared/sales/pricing/data_560.pptx ,write,4528,WKSTN-U1052,False
FILE034550,2026-06-01 12:53:00,U1085,barbara.walker67,/shared/it/credentials_vault/report_226.csv,READ,3849,WKSTN-U1085,True
FILE000409,2026-06-01 12:28:00,U1002,donna.ramirez,/shared/finance/budgets/data_46.zip,READ,2830,WKSTN-U1002,False
FILE018722,2026-06-01 12:53:00,U1046,michelle.torres39,/shared/hr/policies/notes_767.pdf,DOWNLOAD,4290,WKSTN-U1046,False
FILE035876,2026-06-01 12:44:00,U1088,andrew.smith85,/shared/it/network_configs/data_973.zip,READ,3817,WKSTN-U1088,False
FILE017919,2026-06-01 12:57:00,U1044,lisa.ramirez9,/shared/hr/employee_records/notes_97.xlsx,READ,4857,WKSTN-U1044,True
FILE005578,2026-06-01 12:51:00,U1015,lisa.hernandez,/shared/finance/reports/report_396.zip,READ,2240,WKSTN-U1015,False
FILE019549,2026-06-01 12:54:00,U1048,jennifer.thomas87,/shared/sales/contracts/notes_220.pdf,READ,4339,WKSTN-U1048,False
FILE007387,2026-06-01 12:39:00,U1019,donna.anderson,/shared/eng/source_code/summary_255.docx,READ,252,WKSTN-U1019,False
FILE004334,2026-06-01 12:45:00,U1012,linda.martinez,/shared/finance/payroll/summary_421.zip,WRITE,839,WKSTN-U1012,True
FILE024305,2026-06-01 12:34:00,U1060,matthew.anderson,/shared/sales/pricing/report_533.pdf,,2282,WKSTN-U1060,False
FILE009627,2026-06-01 12:48:00,U1024,emily.miller,/shared/eng/ci_configs/plan_486.docx,READ,4132,WKSTN-U1024,False
FILE034986,2026-06-01 13:06:00,U1086,steven.thompson53,/shared/it/network_configs/summary_66.pdf,READ,1188,WKSTN-U1086,False
FILE007388,2026-06-01 13:24:00,U1019,donna.anderson,/shared/eng/ci_configs/report_375.pdf,READ,4104,WKSTN-U1019,False
FILE032337,2026-06-01 13:27:00,U1080,joseph.jackson91,/shared/it/credentials_vault/report_40.docx,WRITE,4471,WKSTN-U1080,True
FILE029934,2026-06-01 13:23:00,U1074,sarah.williams7,/shared/legal/compliance/plan_505.pdf,WRITE,716,WKSTN-U1074,False
FILE031506,2026-06-01 13:01:00,U1078,MICHELLE.MILLER,/shared/legal/case_files/report_82.docx,WRITE,2099,WKSTN-U1078,True
FILE025116,2026-06-01 13:26:00,U1062,william.martin,/shared/sales/pricing/data_173.csv,READ,3071,WKSTN-U1062,False
FILE039829,2026-06-01 13:27:00,U1097,mark.martinez10	,/shared/exec/board_docs/report_624.csv,READ,1554,WKSTN-U1097,True
FILE026302,2026-06-01 13:34:00,U1065,michael.ramirez47,/shared/legal/contracts/summary_605.pdf,WRITE,4991,WKSTN-U1065,False
FILE004335,2026-06-01 13:33:00,U1012,linda.martinez,/shared/finance/reports/data_336.pdf,READ,3124,  WKSTN-U1012 ,False
FILE026744,2026-06-01 13:04:00,U1066,michelle.wright62,/shared/legal/case_files/data_877.pdf,READ,4470,WKSTN-U1066,True
FILE019914,2026-06-01 13:25:00,U1049,michelle.jones59,/shared/sales/contracts/report_688.xlsx,READ,2840,WKSTN-U1049,False
FILE005186,2026-06-01 13:33:00,U1014,james.taylor,/shared/finance/reports/notes_327.pdf,READ,1232,WKSTN-U1014,False
FILE029136,2026-06-01 13:03:00,U1072,kenneth.lopez,  /shared/legal/case_files/summary_208.pptx ,READ,1165,WKSTN-U1072,True
FILE001251,2026-06-01 13:10:00,U1004,elizabeth.wilson98,/shared/finance/payroll/plan_928.csv,READ,2735,WKSTN-U1004,True
FILE004748,2026-06-01 13:02:00,U1013,emily.smith,/shared/finance/budgets/notes_204.xlsx,READ,3183,WKSTN-U1013,False
FILE040988,2026-06-01 13:16:00,U1100,daniel.brown38,/shared/exec/strategy/summary_152.zip,WRITE,2037,WKSTN-U1100,False
FILE023891,2026-06-01 13:01:00,U1059,daniel.perez98,/shared/sales/contracts/data_646.docx,READ,1456,WKSTN-U1059,False
FILE003179,2026-06-01 13:15:00,U1009,daniel.brown,/shared/finance/reports/notes_442.zip,WRITE,1112,WKSTN-U1009,False
FILE017531,2026-06-01 13:34:00,U1043,thomas.williams91,/shared/hr/policies/summary_474.csv,READ,3738,WKSTN-U1043,False
FILE028734,2026-06-01 13:31:00,U1071,matthew.robinson35,/shared/legal/case_files/report_907.docx,READ,3786,WKSTN-U1071,True
FILE010515,2026-06-01 13:18:00,U1026,elizabeth.gonzalez,  /shared/eng/ci_configs/summary_399.csv ,READ,3634,WKSTN-U1026,False
FILE023502,2026-06-01 13:01:00,U1058,jennifer.ramirez18,/shared/sales/leads/plan_982.docx,WRITE,714,WKSTN-U1058,False
FILE010517,2026-06-01 13:29:00,U1026,elizabeth.gonzalez,,READ,2987,WKSTN-U1026,False
FILE017118,2026-06-01 13:13:00,U1042,michael.hill56,/shared/hr/employee_records/summary_121.xlsx,DOWNLOAD,1464,WKSTN-U1042,True
FILE001248,2026-06-01 13:08:00,U1004,elizabeth.wilson98,/shared/finance/reports/report_536.pptx,READ,3890,WKSTN-U1004,False
FILE025119,2026-06-01 13:53:00,U1062,william.martin,/shared/sales/contracts/plan_837.pptx,READ,3530,WKSTN-U1062,False
FILE011862,2026-06-01 13:53:00,U1029,michelle.garcia54,/shared/eng/ci_configs/plan_337.zip,READ,494,,False
FILE000408,2026-06-01 14:11:00,U1002,donna.ramirez,/shared/finance/payroll/data_488.xlsx,READ,3726,WKSTN-U1002,True
FILE017527,2026-06-01 13:36:00,U1043,thomas.williams91,/shared/hr/policies/summary_410.csv,READ,1794,WKSTN-U1043,False
FILE015120,2026-06-01 14:01:00,U1037,robert.martin,/shared/hr/employee_records/plan_218.csv,WRITE,1841,  WKSTN-U1037 ,True
FILE011440,2026-06-01 14:00:00,U1028,john.hill,  /shared/eng/ci_configs/report_262.zip ,,3962,WKSTN-U1028,False
FILE034548,2026-06-01 14:02:00,U1085,barbara.walker67,/shared/it/credentials_vault/summary_554.pdf,WRITE,3621,WKSTN-U1085,True
FILE028330,2026-06-01 14:03:00,U1070,betty.thomas40,/shared/legal/contracts/plan_809.pptx,READ,-974.0,WKSTN-U1070,False
FILE022720,2026-06-01 13:51:00,U1056,anthony.clark,/shared/sales/contracts/summary_263.zip,READ,4009,WKSTN-U1056,False
FILE025520,2026-06-01 14:07:00,U1063,  john.nguyen ,/shared/legal/contracts/notes_968.pdf,READ,362,WKSTN-U1063,False
FILE030346,2026-06-01 14:09:00,U1075,steven.lewis,/shared/legal/case_files/notes_89.pptx,READ,1612,WKSTN-U1075,True
FILE018316,2026-06-01 13:43:00,U1045,daniel.sanchez90,/shared/hr/policies/data_74.docx,READ,1017,WKSTN-U1045,False
FILE008722,2026-06-01 13:58:00,U1022,sandra.brown,/shared/eng/source_code/summary_401.pptx,READ,398,WKSTN-U1022,False
FILE010514,2026-06-01 14:07:00,U1026,elizabeth.gonzalez,/shared/eng/source_code/plan_571.xlsx,READ,2461,WKSTN-U1026,False
FILE014736,2026-06-01 13:34:00,U1036,,/shared/hr/recruitment/report_589.pdf,READ,3676,WKSTN-U1036,False
FILE010962,2026-06-01 13:39:00,U1027,patricia.brown75,/shared/eng/source_code/notes_270.pdf,DOWNLOAD,295,WKSTN-U1027,False
FILE017123,2026-06-01 14:02:00,U1042,michael.hill56,/shared/hr/recruitment/summary_795.pptx,WRITE,304,WKSTN-U1042,False
FILE008721,2026-06-01 13:46:00,U1022,sandra.brown,/shared/eng/design_docs/summary_96.zip,WRITE,3762,WKSTN-U1022,False
FILE024308,2026-06-01 13:53:00,U1060,matthew.anderson,/shared/sales/pricing/notes_53.csv,READ,3811,WKSTN-U1060,False
FILE029137,2026-06-01 13:50:00,U1072,kenneth.lopez,/shared/legal/contracts/summary_181.pptx,READ,3330,WKSTN-U1072,False
FILE029135,2026-06-01 13:46:00,U1072,kenneth.lopez,/shared/legal/compliance/data_231.xlsx,READ,3743,WKSTN-U1072,False
FILE009626,2026-06-01 13:36:00,U1024,emily.miller,/shared/eng/design_docs/plan_660.zip,,2213,WKSTN-U1024,False
FILE014344,2026-06-01 13:49:00,U1035,nancy.rodriguez82,/shared/hr/employee_records/report_839.pdf,READ,1208,WKSTN-U1035,True
FILE001638,2026-06-01 13:55:00,U1005,robert.robinson,/shared/finance/payroll/summary_536.csv,READ,410,WKSTN-U1005,True
FILE000014,2026-06-01 13:37:00,U1001,linda.johnson95,/shared/finance/payroll/summary_644.xlsx,DOWNLOAD,342,WKSTN-U1001,True
FILE018319,2026-06-01 14:27:00,U1045,daniel.sanchez90,/shared/hr/recruitment/summary_552.csv,READ,647,WKSTN-U1045,False
FILE010516,2026-06-01 14:40:00,U1026,elizabeth.gonzalez,/shared/eng/ci_configs/plan_359.pptx,READ,,WKSTN-U1026,False
FILE005187,2026-06-01 14:45:00,U1014,james.taylor,/shared/finance/budgets/summary_68.docx,READ,4047,WKSTN-U1014,False
FILE029935,2026-06-01 14:38:00,U1074,sarah.williams7,/shared/legal/case_files/notes_144.docx,WRITE,4695,WKSTN-U1074	,True
FILE040619,2026-06-01 14:28:00,U1099,joseph.garcia,/shared/exec/strategy/summary_189.docx,WRITE,785,,False
FILE010959,2026-06-01 14:13:00,U1027,patricia.brown75,/shared/eng/source_code/data_713.zip,READ,4420,WKSTN-U1027,False
FILE020303,2026-06-01 14:39:00,U1050,michael.ramirez,/shared/sales/leads/summary_538.pdf,WRITE,4137,WKSTN-U1050,False
FILE019913,2026-06-01 14:49:00,U1049,michelle.jones59,/shared/sales/leads/plan_66.pdf,WRITE,714,WKSTN-U1049,False
FILE005188,2026-06-01 14:31:00,U1014,james.taylor,/shared/finance/reports/summary_888.xlsx,READ,2713,WKSTN-U1014,False
FILE005579,2026-06-01 14:29:00,U1015,lisa.hernandez,/shared/finance/budgets/report_352.zip,READ,444,WKSTN-U1015,False
FILE009624,2026-06-01 14:20:00,U1024,emily.miller,/shared/eng/design_docs/summary_313.csv,READ,1348,WKSTN-U1024,False
FILE020717,2026-06-01 14:17:00,U1051,sandra.king72,/shared/sales/leads/report_923.xlsx,READ,2158,WKSTN-U1051,False
FILE028329,2026-06-01 14:16:00,U1070,betty.thomas40,/shared/legal/contracts/report_286.csv,WRITE,731,WKSTN-U1070,False
FILE034984,2026-06-01 14:11:00,U1086,,/shared/it/network_configs/data_149.zip,READ,2092,WKSTN-U1086,False
FILE014735,2026-06-01 14:19:00,U1036,linda.jones,/shared/hr/recruitment/summary_736.pdf,DOWNLOAD,200000.0,WKSTN-U1036	,False
FILE034084,2026-06-01 14:44:00,U1084,joshua.taylor,/shared/it/network_configs/summary_38.pptx,read,1070,WKSTN-U1084,False
FILE034552,2026-06-01 14:45:00,U1085,barbara.walker67,/shared/it/backups/report_666.xlsx,READ,1281,WKSTN-U1085,False
FILE025909,2026-06-01 14:16:00,U1064,matthew.wright55,/shared/legal/contracts/plan_89.docx,READ,3100,WKSTN-U1064	,False
FILE001249,2026-06-01 14:32:00,U1004,elizabeth.wilson98,/shared/finance/reports/report_701.zip,READ,4768,  WKSTN-U1004 ,False
FILE035432,2026-06-01 14:37:00,U1087,charles.sanchez,/shared/it/backups/summary_175.pptx	,WRITE,1226,WKSTN-U1087	,False
FILE033646,2026-06-01 14:35:00,U1083,sarah.allen70,/shared/it/network_configs/notes_620.docx,WRITE,N/A,WKSTN-U1083,False
FILE015538,2026-06-01 14:43:00,U1038,emily.clark,/shared/hr/employee_records/notes_296.docx,READ,2571,WKSTN-U1038,True
FILE011437,2026-06-01 14:16:00,U1028,john.hill,/shared/eng/design_docs/summary_395.zip,READ,3655,WKSTN-U1028,False
FILE024697,2026-06-01 14:29:00,U1061,jessica.rodriguez,/shared/sales/pricing/notes_389.pptx,WRITE,2967,WKSTN-U1061,False
FILE009174,2026-06-01 14:15:00,U1023,richard.wright,/shared/eng/ci_configs/report_547.pdf,WRITE,2718,WKSTN-U1023,False
FILE013557,2026-06-01 14:52:00,U1033,linda.miller,/shared/hr/recruitment/data_516.csv,READ,1043,,False
FILE020718,2026-06-01 15:00:00,U1051,sandra.king72,,READ,1184,WKSTN-U1051,False
FILE019135,2026-06-01 15:03:00,U1047,sandra.lewis,/shared/sales/leads/notes_242.xlsx,READ,4826,,False
FILE018318,2026-06-01 14:53:00,U1045,daniel.sanchez90,/shared/hr/employee_records/notes_259.csv,WRITE,4511,WKSTN-U1045,True
FILE014342,2026-06-01 14:56:00,U1035,nancy.rodriguez82,/shared/hr/policies/plan_662.pdf,READ,4244,WKSTN-U1035,False
FILE027125,2026-06-01 15:15:00,U1067,paul.thomas97,/shared/legal/case_files/report_382.zip,,932,WKSTN-U1067,True
FILE020716,2026-06-01 15:12:00,U1051,sandra.king72,/shared/sales/pricing/report_113.docx,READ,2767,WKSTN-U1051,False
FILE017530,2026-06-01 15:21:00,U1043,thomas.williams91,/shared/hr/employee_records/data_938.pdf,DOWNLOAD,4720,WKSTN-U1043,True
FILE023113,2026-06-01 15:25:00,U1057,  nancy.sanchez ,/shared/sales/leads/summary_834.csv,READ,4421,WKSTN-U1057,False
FILE011863,2026-06-01 15:22:00,U1029,michelle.garcia54,/shared/eng/ci_configs/summary_989.docx,WRITE,4254,WKSTN-U1029,False
FILE016729,2026-06-01 15:11:00,U1041,matthew.allen52,  /shared/hr/recruitment/summary_136.pptx ,WRITE,998,WKSTN-U1041,False
FILE002429,2026-06-01 14:50:00,U1007,sarah.robinson82,/shared/finance/reports/notes_653.csv,WRITE,4294,WKSTN-U1007,False
FILE018720,2026-06-01 15:08:00,U1046,michelle.torres39,/shared/hr/policies/plan_675.csv,READ,1191,WKSTN-U1046,False
FILE007825,2026-06-01 15:21:00,U1020,andrew.thomas36,/shared/eng/design_docs/data_426.zip,READ,4142,WKSTN-U1020,False
FILE029543,2026-06-01 14:58:00,U1073,michael.gonzalez,/shared/legal/contracts/data_250.xlsx,READ,4185,WKSTN-U1073,False
FILE035430,2026-06-01 15:11:00,U1087,charles.sanchez,/shared/it/credentials_vault/plan_58.docx,READ,3608,WKSTN-U1087,True
FILE023117,2026-06-01 14:58:00,U1057,nancy.sanchez,/shared/sales/contracts/summary_870.docx,READ,546,WKSTN-U1057,False
FILE034988,2026-06-01 14:52:00,U1086,steven.thompson53,/shared/it/network_configs/report_117.csv,WRITE,1083,WKSTN-U1086,False
FILE002031,2026-06-01 14:57:00,U1006,george.gonzalez,/shared/finance/budgets/report_468.zip,READ,1157,WKSTN-U1006,False
FILE025117,2026-06-01 15:18:00,U1062,william.martin,/shared/sales/contracts/data_79.xlsx,READ,2675,WKSTN-U1062,False
FILE017119,2026-06-01 15:25:00,U1042,michael.hill56,/shared/hr/employee_records/plan_350.zip,READ,2995,WKSTN-U1042,True
FILE010963,2026-06-01 15:16:00,U1027,patricia.brown75,/shared/eng/design_docs/data_57.zip,READ,715,WKSTN-U1027,False
FILE012299,2026-06-01 15:03:00,U1030,betty.rodriguez86,/shared/eng/design_docs/summary_22.xlsx,READ,204,WKSTN-U1030,False
FILE024699,2026-06-01 15:09:00,U1061,jessica.rodriguez,/shared/sales/leads/plan_455.csv,WRITE,994,WKSTN-U1061,False
FILE000410,2026-06-01 15:16:00,U1002,donna.ramirez,/shared/finance/budgets/summary_953.zip,READ,1449,WKSTN-U1002,False
FILE009178,2026-06-01 15:45:00,U1023,RICHARD.WRIGHT,/shared/eng/source_code/summary_819.docx,READ,N/A,WKSTN-U1023,False
FILE008723,2026-06-01 15:38:00,U1022,sandra.brown,/shared/eng/ci_configs/summary_892.xlsx,WRITE,3462,WKSTN-U1022,False
FILE034082,2026-06-01 15:53:00,U1084,joshua.taylor,/shared/it/network_configs/data_349.csv,READ,2854,WKSTN-U1084,False
FILE003594,2026-06-01 15:27:00,U1010,susan.young51,/shared/finance/budgets/report_631.zip,READ,2071,WKSTN-U1010,False
FILE013152,2026-06-01 15:58:00,U1032,paul.wright91,/shared/hr/recruitment/data_819.xlsx,READ,862,WKSTN-U1032,False
FILE001636,2026-06-01 16:01:00,U1005,robert.robinson,,READ,2401,WKSTN-U1005,True
FILE018317,2026-06-01 15:48:00,U1045,daniel.sanchez90,/shared/hr/recruitment/summary_579.csv,READ,1662,WKSTN-U1045,False
FILE025912,2026-06-01 15:42:00,U1064,matthew.wright55,/shared/legal/case_files/report_48.pdf,DOWNLOAD,4195,WKSTN-U1064,True
FILE035429,2026-06-01 15:53:00,U1087,charles.sanchez,/shared/it/credentials_vault/data_44.csv,READ,3672,WKSTN-U1087,True
FILE039828,2026-06-01 15:52:00,U1097,mark.martinez10,/shared/exec/mna/summary_932.zip,READ,2295,WKSTN-U1097,True
FILE029545,2026-06-01 15:41:00,U1073,michael.gonzalez,/shared/legal/case_files/report_188.pptx,READ,1791,WKSTN-U1073	,True
FILE027890,2026-06-01 15:28:00,U1069,jessica.clark,/shared/legal/compliance/data_835.csv,READ,2123,WKSTN-U1069,False
FILE005577,2026-06-01 15:30:00,U1015,lisa.hernandez,/shared/finance/reports/report_478.zip,READ,3413,WKSTN-U1015,False
FILE038152,2026-06-01 15:29:00,U1093,sarah.clark44,/shared/it/credentials_vault/notes_317.zip,DOWNLOAD,1329,WKSTN-U1093,True
FILE040232,2026-06-01 15:35:00,U1098,nancy.wright49,/shared/exec/mna/notes_980.xlsx,READ,2231,WKSTN-U1098,True
FILE029936,2026-06-01 15:29:00,U1074,sarah.williams7,/shared/legal/compliance/plan_347.pptx,WRITE,1523,  WKSTN-U1074 ,False
FILE025908,2026-06-01 15:45:00,U1064,matthew.wright55,/shared/legal/case_files/notes_244.xlsx,READ,3833,WKSTN-U1064,True
FILE030725,2026-06-01 15:49:00,U1076,JOHN.TORRES,/shared/legal/contracts/summary_749.csv,WRITE,408,WKSTN-U1076,False
FILE022332,2026-06-01 15:33:00,U1055,patricia.wilson54,/shared/sales/pricing/plan_241.docx,WRITE,657,WKSTN-U1055,False
FILE012746,2026-06-01 15:33:00,U1031,john.wright28,/shared/hr/policies/plan_239.pdf,WRITE,2203,WKSTN-U1031,False
FILE013950,2026-06-01 16:01:00,U1034,thomas.allen63,/shared/hr/recruitment/data_713.csv,READ,3990,WKSTN-U1034,False
FILE039825,2026-06-01 15:31:00,U1097,mark.martinez10,/shared/exec/mna/plan_350.xlsx,read,3992,WKSTN-U1097,True
FILE036344,2026-06-01 15:34:00,U1089,paul.brown27,/shared/it/credentials_vault/data_999.pdf,READ,995,WKSTN-U1089,True
FILE032773,2026-06-01 15:59:00,U1081,margaret.davis,/shared/it/network_configs/summary_262.pdf,DOWNLOAD,1312,WKSTN-U1081,False
FILE025118,2026-06-01 16:03:00,U1062,william.martin,/shared/sales/leads/notes_357.csv,READ,208,WKSTN-U1062,False
FILE030345,2026-06-01 16:26:00,U1075,STEVEN.LEWIS,/shared/legal/case_files/data_604.xlsx,READ,4131,WKSTN-U1075,True
FILE021503,2026-06-01 16:24:00,U1053,john.jackson31,/shared/sales/pricing/summary_569.zip,READ,1107,WKSTN-U1053,False
FILE010071,2026-06-01 16:28:00,U1025,,/shared/eng/design_docs/data_75.pdf,WRITE,4389,WKSTN-U1025,False
FILE000016,2026-06-01 16:05:00,U1001,LINDA.JOHNSON95,/shared/finance/payroll/data_766.csv,READ,1102,WKSTN-U1001,True
FILE003593,2026-06-01 16:38:00,U1010,susan.young51,/shared/finance/budgets/notes_374.xlsx,WRITE,757,WKSTN-U1010,
FILE020305,2026-06-01 16:16:00,U1050,michael.ramirez,/shared/sales/leads/notes_370.pptx,WRITE,1850,WKSTN-U1050,False
FILE032776,2026-06-01 16:14:00,U1081,margaret.davis,/shared/it/credentials_vault/notes_609.csv,READ,4940,WKSTN-U1081,True
FILE036348,2026-06-01 16:07:00,U1089,paul.brown27,/shared/it/backups/notes_134.pptx,WRITE,3072,WKSTN-U1089,False
FILE024309,2026-06-01 16:13:00,U1060,matthew.anderson,/shared/sales/contracts/summary_689.pdf,READ,3021,WKSTN-U1060,False
FILE012742,2026-06-01 16:23:00,U1031,john.wright28,/shared/hr/recruitment/data_517.zip,WRITE,111,WKSTN-U1031,False
FILE006433,2026-06-01 16:21:00,U1017,emily.hernandez34,/shared/eng/design_docs/summary_832.docx,READ,1721,WKSTN-U1017,False
FILE013948,2026-06-01 16:34:00,U1034,thomas.allen63,/shared/hr/recruitment/report_428.csv,WRITE,3101,WKSTN-U1034,False
FILE027505,2026-06-01 16:35:00,U1068,susan.thompson34,/shared/legal/compliance/plan_240.zip,READ,2019,WKSTN-U1068	,False
FILE035431,2026-06-01 16:04:00,U1087,charles.sanchez,/shared/it/credentials_vault/plan_729.pptx,WRITE,3850,WKSTN-U1087,True
FILE020306,2026-06-01 16:43:00,U1050,michael.ramirez,/shared/sales/pricing/notes_962.pptx,READ,3026,WKSTN-U1050,False
FILE002809,2026-06-01 16:08:00,U1008,JOSHUA.HERNANDEZ,/shared/finance/reports/report_580.csv	,read,761,WKSTN-U1008,False
FILE034551,2026-06-01 16:18:00,U1085,barbara.walker67,  /shared/it/network_configs/report_890.pdf ,DOWNLOAD,853,WKSTN-U1085,False
FILE013558,2026-06-01 16:42:00,U1033,linda.miller,/shared/hr/policies/summary_158.xlsx,READ,3301,WKSTN-U1033,False
FILE036345,2026-06-01 16:25:00,U1089,paul.brown27,/shared/it/backups/notes_373.xlsx,READ,3890,WKSTN-U1089,False
FILE004333,2026-06-01 16:16:00,U1012,linda.martinez,/shared/finance/reports/plan_771.pptx,WRITE,1716,WKSTN-U1012,False
FILE002428,2026-06-01 16:18:00,U1007,sarah.robinson82,/shared/finance/budgets/plan_472.xlsx,READ,1232,WKSTN-U1007,False
FILE012744,2026-06-01 16:07:00,U1031,john.wright28,/shared/hr/recruitment/report_280.docx,READ,2732,WKSTN-U1031,False
FILE006932,2026-06-01 16:19:00,U1018,betty.white57,/shared/eng/source_code/report_329.docx,READ,502,WKSTN-U1018,False
FILE033206,2026-06-01 16:41:00,U1082,karen.hill96,,WRITE,759,WKSTN-U1082,True
FILE033205,2026-06-01 16:23:00,U1082,karen.hill96,/shared/it/credentials_vault/report_954.zip,READ,534,WKSTN-U1082,True
FILE026324,2026-06-02 07:24:00,U1065,michael.ramirez47,  /shared/legal/contracts/notes_561.xlsx ,DOWNLOAD,3915,WKSTN-U1065,False
FILE031917,2026-06-01 16:44:00,U1079,emily.jones,/shared/it/network_configs/report_860.pdf,READ,1607,WKSTN-U1079,False
FILE038610,2026-06-02 07:46:00,U1094,elizabeth.lewis69,/shared/it/network_configs/data_760.xlsx,WRITE,4211,WKSTN-U1094,False
FILE041004,2026-06-02 07:52:00,U1100,daniel.brown38,/shared/exec/mna/notes_755.xlsx,READ,1916,  WKSTN-U1100 ,True
FILE010069,2026-06-01 17:22:00,U1025,betty.brown22,/shared/eng/source_code/report_731.zip,READ,3395,WKSTN-U1025,False
FILE028345,2026-06-02 08:22:00,U1070,betty.thomas40,/shared/legal/compliance/data_627.pptx,WRITE,4004,WKSTN-U1070,False
FILE000845,2026-06-02 07:49:00,U1003,  kenneth.clark29 ,/shared/finance/reports/data_217.docx,READ,2987,,False
FILE020322,2026-06-02 07:36:00,U1050,michael.ramirez,/shared/sales/leads/notes_645.xlsx,READ,1392,WKSTN-U1050,False
